Column 2	Column 5	Column 6	Column 7	Column 11
Flomersheim,Flomersheim,Flomersheim	49.51336	8.33192	P	08
Flonheim,Flonheim,Flonkhajm,fu long hai mu,Флонхайм,Флонхајм,弗隆海姆	49.785	8.04	P	08
Flußbach,Flussbach,	50.01667	6.93333	P	08
Fluterschen,Fluterschen,	50.6665	7.62711	P	08
Föckelberg,Fockelberg,Fekelberg,Fjokkel'berg,Foeckelberg,Föckelberg,fu ke er bei ge,Фекелберг,Фёккельберг,弗克尔贝格	49.53333	7.48333	P	08
Fockenberg-Limbach,Fockenberg-Limbach,Fockenberg-Limbach	49.49141	7.49718	P	08
Föhren,Foehren,Feren,Fjoren,Foehren,Föhren,fu he lun,Ферен,Фёрен,弗赫伦	49.85929	6.7648	P	08
Fohren-Linden,Fohren-Linden,	49.58333	7.28333	P	08
Forst,Forst,	50.8	7.68333	P	08
Forst,Forst,	50.21812	7.25157	P	08
Forst,Forst,	50.08212	7.31636	P	08
Forst,Forst,Forst	49.42567	8.1897	P	08
Forstmehren,Forstmehren,	50.7	7.53333	P	08
Framersheim,Framersheim,Framerskhajm,fu la mei er si hai mu,Фрамерсхайм,Фрамерсхајм,弗拉梅尔斯海姆	49.75806	8.17417	P	08
Frankelbach,Frankelbach,	49.53333	7.63333	P	08
Franken,Franken,Franken	50.50124	7.23461	P	08
Frankeneck,Frankeneck,	49.37639	8.04861	P	08
Frankenholz,Frankenholz,	49.38137	7.25664	P	09
Frankenstein,Frankenstein,Frankenstein	49.44015	7.97744	P	08
Frankenthal,Frankenthal,Frankental,Frankental',Frankenthal,Frongedahl,frakntal,fu lan ken ta er,Франкентал,Франкенталь,فراکنتال,弗兰肯塔尔	49.53414	8.35357	P	08
Frankweiler,Frankweiler,	49.22778	8.05806	P	08
Frankweiler,Frankweiler,Frankweiler	50.11507	7.48908	P	08
Franzenheim,Franzenheim,	49.68333	6.68333	P	08
Frauenberg,Frauenberg,Frauehnberg,Frauenberg,fu lao en bei ge,Фрауенберг,Фрауэнберг,弗劳恩贝格	49.66667	7.28333	P	08
Frauenkron,Frauenkron,	50.36485	6.42309	P	08
Fraukirch,Fraukirch,	50.35	7.3	P	08
Fraulautern,Fraulautern,Fraulautern	49.32625	6.77234	P	09
Freckenfeld,Freckenfeld,Frekenfeld,Frekkenfel'd,fu lei ken fei er de,Фрекенфелд,Фреккенфельд,弗雷肯费尔德	49.065	8.11389	P	08
Freiendiez,Freiendiez,Freiendiez	50.37004	8.02754	P	08
Frei-Laubersheim,Frei-Laubersheim,Fraj-Lauberskhajm,fu lai-lao bei er si hai mu,Фрай-Лауберсхайм,Фрај-Лауберсхајм,弗赖-劳贝尔斯海姆	49.8	7.9	P	08
Freilingen,Freilingen,	50.5593	7.83458	P	08
Freilingen,Freilingen,	49.9194	6.33347	P	08
Freilingerhöhe,Freilingerhoehe,	49.91428	6.33553	P	08
Freimersheim,Freimersheim,	49.70833	8.08917	P	08
Freimersheim,Freimersheim,Freimersheim	49.26996	8.22359	P	08
Freinsheim,Freinsheim,Frajnskhajm,Freinsheim,fraynshaym,fraynzhaym,fu lai yin si hai mu,furainsuhaimu,Фрайнсхайм,Фрајнсхајм,فراينسهايم,فراینزهایم,フラインスハイム,弗赖因斯海姆	49.50649	8.21186	P	08
Freirachdorf,Freirachdorf,	50.58333	7.71667	P	08
Freisbach,Freisbach,	49.27167	8.27194	P	08
Freisen,Freisen,Frajzen,fu lai sen,Фрайзен,Фрајзен,弗赖森	49.55	7.25	P	09
Freisheim,Freisheim,	50.54941	6.93051	P	08
Fremersdorf,Fremersdorf,Fremersdorf	49.40474	6.64826	P	09
Frettenheim,Frettenheim,	49.75972	8.24472	P	08
Freudenbergerhof,Freudenbergerhof,	49.26421	7.34613	P	08
Freudenburg,Freudenburg,Frojdenburg,fu luo yi deng bao,Фройденбург,Фројденбург,弗罗伊登堡	49.54348	6.53292	P	08
Freusburg,Freusburg,Freusburg	50.82535	7.88278	P	08
Freusburgermühle,Freusburgermuehle,	50.81924	7.8832	P	08
Friedelhausen,Friedelhausen,	49.54295	7.49629	P	08
Friedelsheim,Friedelsheim,	49.44694	8.22306	P	08
Friedensau,Friedensau,	49.42361	8.40861	P	08
Friedewald,Friedewald,	50.71106	7.9604	P	08
Friedland,Friedland,	50.31204	7.62769	P	08
Friedrichssegen,Friedrichssegen,	50.3079	7.66261	P	08
Friedrichsthal,Friedrichsthal,Friedrichsthal	49.32786	7.09622	P	09
Friedrichweiler,Friedrichweiler,	49.24047	6.75153	P	09
Friesenhagen,Friesenhagen,Frizenkhagen,fraysnhagn,fu li sen ha gen,Фризенхаген,فرایسنهاگن,弗里森哈根	50.90377	7.80961	P	08
Friesenheim,Friesenheim,	49.83639	8.25694	P	08
Friesenheim,Friesenheim,Friesenheim	49.49324	8.41598	P	08
Frohnbach,Frohnbach,	49.56667	7.38333	P	08
Frohnbacherhof,Frohnbacherhof,	49.57387	7.38598	P	08
Frohnen,Frohnen,Frohnen	50.63134	7.34417	P	08
Fröhnerhof,Froehnerhof,	49.48091	7.84285	P	08
Frohnhausen,Frohnhausen,Frohnhausen	49.65273	7.34937	P	08
Frohnhofen,Frohnhofen,Fronkhofen,fu luo en huo fen,Фронхофен,弗罗恩霍芬	49.45384	7.29939	P	08
Frommersbach,Frommersbach,	49.60229	6.70029	P	08
Fronhofen,Fronhofen,	49.98333	7.46667	P	08
Fronhofen,Fronhofen,Fronhofen,Fronhofen-Kautenbach	49.90242	7.16938	P	08
Frorath,Frorath,	50.53912	7.39306	P	08
Froschauerhof,Froschauerhof,	49.61971	8.03155	P	08
Fröschen,Froeschen,	49.25	7.56667	P	08
Frücht,Frucht,Fruecht,Frücht	50.31667	7.68333	P	08
Frutzweiler,Frutzweiler,	49.454	7.38244	P	08
Fuchshofen,Fuchshofen,	50.42832	6.85101	P	08
Fürfeld,Fuerfeld,Firfeld,Fjurfel'd,Fuerfeld,Fürfeld,fei er fei er de,Фирфелд,Фюрфельд,菲尔费尔德	49.77737	7.89264	P	08
Furpach,Furpach,Furpacherhof	49.32266	7.21081	P	09
Furschweiler,Furschweiler,	49.51568	7.17888	P	09
Fürstenhausen,Fuerstenhausen,	49.24075	6.86817	P	09
Fürth,Fuerth,	49.42335	7.23919	P	09
Furth,Furth,	50.22608	6.95962	P	08
Fürthen,Furthen,Fuerthen,Fürthen	50.78333	7.66667	P	08
Fürweiler,Fuerweiler,	49.37624	6.59348	P	09
Fusenich,Fusenich,	49.74885	6.55127	P	08
Fußgönheim,Fussgonheim,Fusgenkhajm,Fusgjonkhajm,Fussgennem,Fussgoenheim,Fußgennem,Fußgönheim,fu si gen hai mu,Фусгенхајм,Фусгёнхайм,Фусгөнхайм,富斯根海姆	49.46111	8.29222	P	08
Gabsheim,Gabsheim,Gabskhajm,jia bu si hai mu,Габсхайм,Габсхајм,加布斯海姆	49.82778	8.17611	P	08
Gackenbach,Gackenbach,	50.36667	7.86667	P	08
Galenberg,Galenberg,	50.43333	7.2	P	08
Gamlen,Gamlen,	50.23333	7.2	P	08
Gammelshausen,Gammelshausen,	50.06727	7.48337	P	08
Gangloff,Gangloff,Gangloff	49.66486	7.70135	P	08
Gappenach,Gappenach,	50.27299	7.34505	P	08
Gartenstadt,Gartenstadt,	49.45937	8.40377	P	08
Gaß,Gass,	50.00361	7.50069	P	08
Gau-Algesheim,Gau-Algesheim,Gau-Al'geskhajm,Gau-Algeskhajm,gao-a er ge si hai mu,gau=arugesuhaimu,gaw-algshaym,ghaw-alghshaym,Гау-Алгесхајм,Гау-Альгесхайм,غاو-آلغسهايم,گاو-آلگسهایم,ガウ＝アルゲスハイム,高-阿尔格斯海姆	49.95669	8.01569	P	08
Gau-Bickelheim,Gau-Bickelheim,	49.83528	8.02056	P	08
Gau-Bischofsheim,Gau-Bischofsheim,	49.91583	8.27278	P	08
Gauersheim,Gauersheim,	49.65972	8.07194	P	08
Gaugrehweiler,Gaugrehweiler,	49.7	7.86667	P	08
Gau-Heppenheim,Gau-Heppenheim,	49.74222	8.17333	P	08
Gau-Köngernheim,Gau-Koengernheim,	49.77329	8.18737	P	08
Gaulsheim,Gaulsheim,	49.96638	7.95869	P	08
Gau-Odernheim,Gau-Odernheim,Gau-Odernheim,Gau-Odernkhajm,gao-ao de en hai mu,Гау-Одернхайм,Гау-Одернхајм,高-奥德恩海姆	49.78472	8.19417	P	08
Gau-Weinheim,Gau-Weinheim,	49.84639	8.04778	P	08
Gebhardshain,Gebhardshain,Gebkhardskhajn,gbhardshayn,ge bu ha er ci hai en,gebuharutsuhain,Гебхардсхайн,Гебхардсхајн,گبهاردسهاین,ゲブハルツハイン,格布哈尔茨海恩	50.75	7.81667	P	08
Gebroth,Gebroth,	49.88333	7.65	P	08
Gebüg,Gebueg,	49.06567	7.71024	P	08
Gees,Gees,	50.22071	6.69807	P	08
Gefell,Gefell,	50.23333	6.91667	P	08
Gehlert,Gehlert,	50.64167	7.82944	P	08
Gehlweiler,Gehlweiler,	49.88333	7.46667	P	08
Gehrsweilerhof,Gehrsweilerhof,	49.474	7.78792	P	08
Gehrweiler,Gehrweiler,	49.58333	7.76667	P	08
Gehweiler,Gehweiler,	49.57357	6.89901	P	09
Gehweiler,Gehweiler,Gehweiler	49.5308	7.1888	P	09
Geichlingen,Geichlingen,	49.95	6.26667	P	08
Geilnau,Geilnau,	50.35	7.93333	P	08
Geinsheim,Geinsheim,Geinsheim	49.30447	8.25606	P	08
Geiselberg,Geiselberg,	49.32607	7.69708	P	08
Geisfeld,Geisfeld,	49.71667	6.95	P	08
Geisig,Geisig,	50.25368	7.79064	P	08
Geislautern,Geislautern,Geislautern	49.23588	6.83679	P	09
Geizenburg,Geizenburg,	49.67913	6.71745	P	08
Gelenberg,Gelenberg,	50.3	6.86667	P	08
Gelsdorf,Gelsdorf,Gelsdorf	50.58593	7.03689	P	08
Gemmerich,Gemmerich,	50.22788	7.75858	P	08
Gemünd,Gemund,	49.98333	6.16667	P	08
Gemünden,Gemuenden,	50.55877	8.01649	P	08
Gemünden,Gemuenden,	50.17993	6.83061	P	08
Gemünden,Gemunden,Geminden,Gemjunden,Геминден,Гемюнден	49.89444	7.4775	P	08
Genheim,Genheim,Genheim	49.93892	7.81701	P	08
Gennweiler,Gennweiler,	49.37075	7.05843	P	09
Gensingen,Gensingen,	49.9	7.93333	P	08
Gentingen,Gentingen,	49.9	6.23333	P	08
Georgenhausen,Georgenhausen,	50.02451	7.53464	P	08
Georg-Weierbach,Georg-Weierbach,Georg-Weierbach	49.73228	7.38758	P	08
Gerach,Gerach,	49.75	7.33333	P	08
Gerbach,Gerbach,	49.66667	7.86667	P	08
Gerhardsbrunn,Gerhardsbrunn,	49.35	7.51667	P	08
Gerhardshahn,Gerhardshahn,	50.60273	7.42362	P	08
Gering,Gering,	50.28333	7.26667	P	08
Gerlfangen,Gerlfangen,Gerlfangen	49.38577	6.61619	P	09
Germania (historical region),Germania (historical region),	50.65204	7.64086	P	08
Germersheim,Germersheim,Gemersheim,Germersche,Germersheim,Germerskhajm,ge er mei si hai mu,gerumasuhaimu,ghyrmrshaym,grmrzhaym,Гермерсхайм,Гермерсхајм,غيرمرسهايم,گرمرزهایم,ゲルマースハイム,格尔梅斯海姆	49.2144	8.36687	P	08
Germscheid,Germscheid,	50.66412	7.37751	P	08
Gerndorf,Gerndorf,	50.9024	7.82896	P	08
Gerolsheim,Gerolsheim,	49.54778	8.26389	P	08
Gerolstein,Gerolstein,Gerol'shtajn,Gerolshtajn,ge luo er si tai yin,gerorushutain,ghyrwlshtayn,Геролштајн,Герольштайн,غيرولشتاين,گرول‌اشتاین,გეროლშტაინი,ゲロルシュタイン,格罗尔斯泰因	50.22224	6.65984	P	08
Gersbach,Gersbach,Gersbach	49.20215	7.5613	P	08
Gersbergerhof,Gersbergerhof,	49.27933	7.4028	P	08
Gershasen,Gershasen,	50.55726	7.95604	P	08
Gersheim,Gersheim,Gersgajm,Gersheim,Gerskhajm,ge er si hai mu,grshaym,Герсгайм,Герсхайм,Герсхајм,گرسهایم,格尔斯海姆	49.15	7.2	P	09
Gersweiler,Gersweiler,	49.68333	7.75	P	08
Gersweiler,Gersweiler,Gersweiler	49.23651	6.92966	P	09
Gesotz,Gesotz,	50.10534	6.42722	P	08
Gevenich,Gevenich,	50.15	7.08333	P	08
Gieleroth,Gieleroth,	50.66667	7.68333	P	08
Gielert,Gielert,	49.77461	7.00336	P	08
Gierschnach,Gierschnach,	50.26667	7.35	P	08
Giershausen,Giershausen,	50.68111	7.54611	P	08
Giershausen,Giershausen,Giershausen	50.38388	7.88913	P	08
Giershofen,Giershofen,	50.53684	7.66074	P	08
Giesdorf,Giesdorf,	50.18333	6.45	P	08
Giesenhausen,Giesenhausen,	50.7	7.71667	P	08
Gilgenbach,Gilgenbach,	50.40392	6.94096	P	08
Gillenbeuren,Gillenbeuren,	50.15515	7.0186	P	08
Gillenfeld,Gillenfeld,Gilenfeld,Gillenfel'd,ji lun fei er de,Гиленфелд,Гилленфельд,吉伦费尔德	50.1279	6.90383	P	08
Gilzem,Gilzem,	49.86667	6.51667	P	08
Gimbsheim,Gimbsheim,Gimbskhajm,jin bu si hai mu,Гимбсхайм,Гимбсхајм,金布斯海姆	49.77778	8.375	P	08
Gimbweiler,Gimbweiler,	49.58333	7.2	P	08
Gimmeldingen,Gimmeldingen,Gimmeldingen	49.37649	8.15239	P	08
Gimmigen,Gimmigen,Gimmigen	50.55779	7.16697	P	08
Gimsbach,Gimsbach,	49.50455	7.45117	P	08
Gindorf,Gindorf,	50.01667	6.65	P	08
Ginsterhahn,Ginsterhahn,Ginsterhahn	50.57588	7.34565	P	08
Ginsweiler,Ginsweiler,Ginsvajler,jin si wei lei,Гинсвайлер,Гинсвајлер,金斯韦勒	49.65	7.65	P	08
Gipperath,Gipperath,	50.03944	6.86306	P	08
Girgenrath,Girgenrath,	50.54981	7.37084	P	08
Girkenroth,Girkenroth,	50.52083	7.97194	P	08
Girod,Girod,	50.45	7.91667	P	08
Gisingen,Gisingen,Gisingen	49.33245	6.65516	P	09
Glaadt,Glaadt,	50.35109	6.57058	P	08
Gladbach,Gladbach,	49.93333	6.76667	P	08
Gladbach,Gladbach,Gladbach	50.45942	7.52073	P	08
Glan-Münchweiler,Glan-Munchweiler,Glan-Minkhvajler,Glan-Mjunkhvajler,Glan-Muenchweiler,Glan-Munchweiler,Glan-Münchweiler,Munchweiler,Münchweiler,ge lan-ming xi wei lei,guran=myunhivuaira,Глан-Минхвајлер,Глан-Мюнхвайлер,グラン＝ミュンヒヴァイラー,格兰-明希韦勒	49.47222	7.44204	P	08
Glashütte,Glashuette,	49.13333	7.61667	P	08
Glees,Glees,	50.43333	7.25	P	08
Gleishorbach,Gleishorbach,	49.12487	8.00723	P	08
Gleisweiler,Gleisweiler,Glajsvajler,ge lai si wei lei,Глайсвайлер,Глајсвајлер,格莱斯韦勒	49.24222	8.06944	P	08
Gleiszellen,Gleiszellen,	49.12972	8.00611	P	08
Gleiszellen-Gleishorbach,Gleiszellen-Gleishorbach,	49.12611	8.00583	P	08
Glockscheid,Glockscheid,	50.54523	7.42292	P	08
Göbenhausen,Goebenhausen,	49.96966	7.43415	P	08
Göcklingen,Gocklingen,Goecklingen,Göcklingen	49.16194	8.04139	P	08
Goddert,Goddert,	50.54917	7.74694	P	08
Godelhausen,Godelhausen,	49.51102	7.4444	P	08
Godendorf,Godendorf,	49.8142	6.50047	P	08
Gödenroth,Godenroth,Goedenroth,Gödenroth	50.08333	7.48333	P	08
Godramstein,Godramstein,Godramstein	49.21142	8.08014	P	08
Goldbach,Goldbach,	49.44736	6.85935	P	09
Goldhausen,Goldhausen,	50.4631	7.86732	P	08
Goldscheid,Goldscheid,	50.55801	7.45917	P	08
Gollenberg,Gollenberg,	49.66667	7.16667	P	08
Gollershoben,Gollershoben,	50.64023	7.53417	P	08
Göllheim,Gollheim,Gelkhajm,Gjol'khajm,Goellheim,Gollheim,Göllheim,ge er hai mu,geruhaimu,Гелхајм,Гёльхайм,ゲルハイム,格尔海姆	49.595	8.05083	P	08
Gommersheim,Gommersheim,	49.29111	8.26583	P	08
Gonbach,Gonbach,	49.55	7.9	P	08
Gondelsheim,Gondelsheim,Gondelsheim	50.23401	6.50208	P	08
Gondenbrett,Gondenbrett,	50.23333	6.41667	P	08
Gondershausen,Gondershausen,	50.15	7.5	P	08
Gondorf,Gondorf,	50.29512	7.46141	P	08
Gondorf,Gondorf,	49.96667	6.61667	P	08
Gönnersdorf,Goennersdorf,	50.45021	7.41613	P	08
Gönnersdorf,Gonnersdorf,	50.48333	7.26667	P	08
Gönnersdorf,Gonnersdorf,Goennersdorf,Gönnersdorf	50.33333	6.6	P	08
Gonnesweiler,Gonnesweiler,Gonnesweiler	49.56397	7.09212	P	09
Gönnheim,Gonnheim,Goennheim,Gönnheim	49.44806	8.23861	P	08
Gonratherhof,Gonratherhof,	49.81924	7.54299	P	08
Gonzerath,Gonzerath,	49.85773	7.11639	P	08
Görgeshausen,Goergeshausen,Goergeshausen,Görgeshausen	50.41667	7.95	P	08
Gornhausen,Gornhausen,	49.86667	7.05	P	08
Gosenbergerhof,Gosenbergerhof,	49.5156	7.59075	P	08
Gösenroth,Gosenroth,	49.88333	7.33333	P	08
Gossersweiler,Gossersweiler,	49.16244	7.92602	P	08
Gossersweiler-Stein,Gossersweiler-Stein,	49.15	7.93333	P	08
Gottbillshütte,Gottbillshuette,	49.49179	6.83474	P	09
Göttelborn,Goettelborn,	49.34562	7.03528	P	09
Göttschied,Goettschied,	49.72161	7.33471	P	08
Götzenfeld,Goetzenfeld,	49.82848	7.08051	P	08
Götzeroth,Goetzeroth,Gotzeroth,Gozeroth,Götzeroth,Gözeroth	49.88482	7.17148	P	08
Graach,Graach,Graach	49.93453	7.06329	P	08
Gräfenbacherhütte,Graefenbacherhuette,	49.91536	7.66853	P	08
Gräfendhron,Graefendhron,	49.794	6.99281	P	08
Gräfenhausen,Graefenhausen,	49.22378	7.96588	P	08
Gräfinthal,Graefinthal,	49.1601	7.1206	P	09
Gransdorf,Gransdorf,	50.01667	6.68333	P	08
Graulheck,Graulheck,	49.36571	7.11365	P	09
Green,Green,Green	50.55	7.18333	P	08
Greimelscheid,Greimelscheid,	50.0915	6.40027	P	08
Greimerath,Greimerath,	50.03333	6.9	P	08
Greimerath,Greimerath,	49.56155	6.68374	P	08
Greimersburg,Greimersburg,	50.18333	7.13333	P	08
Grenderich,Grenderich,	50.06667	7.23333	P	08
Grenzau,Grenzau,	50.45083	7.65808	P	08
Gresaubach,Gresaubach,Gresaubach	49.45168	6.89832	P	09
Grethen,Grethen,	49.46072	8.14746	P	08
Greverath,Greverath,	49.93033	6.74875	P	08
Grewenich,Grewenich,Grevenich,Grewenich	49.74493	6.51848	P	08
Griebelschied,Griebelschied,	49.8	7.4	P	08
Gries,Gries,Gris,Грис	49.41667	7.4	P	08
Griesborn,Griesborn,	49.29792	6.80413	P	09
Griesenbach,Griesenbach,Griesenbach	50.69912	7.43306	P	08
Grimbach,Grimbach,	50.03979	6.27415	P	08
Grimburg,Grimburg,	49.61667	6.88333	P	08
Grindel,Grindel,	50.81168	7.86839	P	08
Grolsheim,Grolsheim,	49.90834	7.91599	P	08
Gronau,Gronau,	49.43167	8.27167	P	08
Gronig,Gronig,	49.51254	7.07058	P	09
Großbockenheim,Grossbockenheim,	49.6	8.18333	P	08
Großbundenbach,Grossbundenbach,	49.3	7.41667	P	08
Großfischlingen,Grossfischlingen,	49.26889	8.17639	P	08
Großholbach,Grossholbach,	50.45	7.88333	P	08
Großkampenberg,Grosskampenberg,	50.15	6.2	P	08
Großkarlbach,Grosskarlbach,Grooskarlbach,Groosskalbach,Grooßkalbach,Groskarlbakh,da ka er ba he,Гроскарлбах,大卡尔巴赫	49.53833	8.22472	P	08
Großlangenfeld,Grosslangenfeld,	50.21667	6.25	P	08
Großlittgen,Grosslittgen,	50.02787	6.79865	P	08
Großmaischeid,Grossmaischeid,Grossmaischeid,Großmaischeid	50.5	7.63333	P	08
Großniedesheim,Grossniedesheim,Grosnideskhajm,da ni de si hai mu,Гроснидесхайм,Гроснидесхајм,大尼德斯海姆	49.57528	8.31222	P	08
Großrosseln,Grossrosseln,Grosroseln,Grosrossel'n,Grossrosseln,Großrosseln,da luo se er en,Гросроселн,Гросроссельн,大罗瑟尔恩	49.20296	6.84148	P	09
Großseifen,Grossseifen,	50.63333	7.96667	P	08
Großsteinhausen,Grosssteinhausen,	49.18333	7.45	P	08
Großwald,Grosswald,	49.26667	6.93333	P	09
Groß-Winternheim,Gross-Winternheim,	49.9423	8.08123	P	08
Grügelborn,Gruegelborn,	49.51571	7.20686	P	09
Grumbach,Grumbach,Grumbakh,ge lun ba he,Грумбах,格伦巴赫	49.65	7.56667	P	08
Grünbach,Gruenbach,	49.63547	7.39317	P	08
Grünebach,Gruenebach,Grinebakh,Grjunebakh,ge lu nei ba he,grwnbakh,Гринебах,Грюнебах,گرونباخ,格吕内巴赫	50.78333	7.9	P	08
Grünstadt,Gruenstadt,Grinnschdadt,Grinshtat,Grjunshtadt,Gruenspadt,Gruenstadt,Grunstadt,Grünstadt,ge lin si ta te,ghrwnshtat,guryunshutatto,Гринштат,Грюнштадт,غرونشتات,گرون‌اشتات,グリューンシュタット,格林斯塔特	49.56302	8.16279	P	08
Guckheim,Guckheim,Gukkhajm,gu ke hai mu,Гукхайм,Гукхајм,古克海姆	50.53333	7.95	P	08
Gückingen,Guckingen,	50.39091	8.00726	P	08
Güdesweiler,Guedesweiler,	49.52063	7.10486	P	09
Güdingen,Guedingen,	49.20241	7.03574	P	09
Guldental,Guldental,	49.88921	7.84716	P	08
Güllesheim,Gullesheim,Guellesheim,Güllesheim	50.59784	7.52855	P	08
Güls,Guels,	50.34496	7.5489	P	08
Gumbsheim,Gumbsheim,	49.81667	7.98333	P	08
Gumbsweiler,Gumbsweiler,	49.60183	7.5029	P	08
Gunderath,Gunderath,	50.25511	6.97838	P	08
Gundersheim,Gundersheim,	49.69611	8.2025	P	08
Gundersweiler,Gundersweiler,	49.6	7.78333	P	08
Gundheim,Gundheim,	49.67583	8.23778	P	08
Gundheimerhof,Gundheimerhof,	49.59954	8.07928	P	08
Guntersblum,Guntersblum,Guntersblum,gong te er si bu lu mu,guntasuburumu,Гунтерсблум,グンタースブルム,贡特尔斯布卢姆	49.7975	8.34556	P	08
Günterscheid,Guenterscheid,Gunterscheid,Günterscheid	50.62717	7.36973	P	08
Gusenburg,Gusenburg,	49.63333	6.9	P	08
Gusterath,Gusterath,	49.7	6.71667	P	08
Gutenacker,Gutenacker,	50.31971	7.92209	P	08
Gutenbacherhof,Gutenbacherhof,	49.71432	7.88404	P	08
Gutenberg,Gutenberg,Gutenberg,gu teng bei ge,Гутенберг,古滕贝格	49.88333	7.8	P	08
Gutenthal,Gutenthal,	49.79125	7.09526	P	08
Gutweiler,Gutweiler,	49.71667	6.73333	P	08
Haag,Haag,	49.81074	7.034	P	08
Haardt,Haardt,Haardt	49.94332	6.8954	P	08
Haardt,Haardt,Haardt,Haardt an der Weinstrasse,Haardt an der Weinstraße	49.36917	8.14141	P	08
Habach,Habach,	49.38245	6.95281	P	09
Habenichts,Habenichts,	49.43683	7.09695	P	09
Haberscheid,Haberscheid,	50.61467	7.58611	P	08
Habkirchen,Habkirchen,Habkirchen	49.13373	7.13665	P	09
Habscheid,Habscheid,	50.18333	6.26667	P	08
Hachenbach,Hachenbach,	49.611	7.53216	P	08
Hachenburg,Hachenburg,Hachenburg,Khakhenburg,ha heng bao,hahenburuku,hakhnbwrgh,hashnbwrg,Хахенбург,هاخنبورغ,هاشنبورگ,ハーヘンブルク,哈亨堡	50.65998	7.82276	P	08
Hackenheim,Hackenheim,Khakenkhajm,Khakkenkhajm,ha ken hai mu,Хакенхајм,Хаккенхайм,哈肯海姆	49.82524	7.89907	P	08
Hacksen,Hacksen,	50.71566	7.66998	P	08
Haderschen,Haderschen,	50.7417	7.7077	P	08
Hagenbach,Hagenbach,Khagenbakh,a rang ba ke,haghnbakh,hagnbakh,Хагенбах,هاغنباخ,هاگنباخ,阿让巴克	49.01734	8.25024	P	08
Hahn,Hahn,	50.66995	7.515	P	08
Hahn,Hahn,	49.96667	7.26667	P	08
Hahn,Hahn,	49.41967	6.90037	P	09
Hahn,Hahn,Hahn	50.7069	7.51334	P	08
Hahn bei Marienberg,Hahn bei Marienberg,Hahn,Hahn bei Marienberg	50.63278	7.94111	P	08
Hahn bei Wallmerod,Hahn bei Wallmerod,Hahn,Hahn bei Wallmerod	50.52371	7.88929	P	08
Hähnen,Haehnen,	50.68523	7.47084	P	08
Hähnen,Haehnen,	50.5685	7.36806	P	08
Hähnen,Haehnen,	50.53197	7.38795	P	08
Hahnenbach,Hahnenbach,Khanenbakh,ha nen ba he,Ханенбах,哈嫩巴赫	49.80962	7.41985	P	08
Hahnenstein,Hahnenstein,	50.15	7.16667	P	08
Hahnheim,Hahnheim,	49.86083	8.23694	P	08
Hahnhof,Hahnhof,	50.83986	7.86497	P	08
Hahnstätten,Hahnstatten,Hahnstaetten,Hahnstätten,Khanshteten,Khanshtetten,ha en si te teng,hansutetten,Ханштетен,Ханштеттен,ハンステッテン,哈恩斯特滕	50.3	8.06667	P	08
Hahnweiler,Hahnweiler,	49.56667	7.21667	P	08
Hahnweilerhof,Hahnweilerhof,	49.59295	7.92176	P	08
Haide,Haide,Haide	49.67204	7.99299	P	08
Hain,Hain,	50.45061	7.17708	P	08
Hainau,Hainau,	50.22288	7.78235	P	08
Haindorf,Haindorf,	50.54922	7.87687	P	08
Hainfeld,Hainfeld,	49.2575	8.10111	P	08
Halbs,Halbs,	50.59083	7.96472	P	08
Halenbach,Halenbach,Halenbach	50.10768	6.25936	P	08
Halenfeld,Halenfeld,	50.25667	6.31707	P	08
Hallerbach,Hallerbach,Hallerbach	50.63168	7.33714	P	08
Hallert,Hallert,	50.16693	6.25936	P	08
Hallgarten,Hallgarten,Khal'garten,Khalgarten,ha er jia er teng,Халгартен,Хальгартен,哈尔加尔滕	49.75925	7.78883	P	08
Hallschlag,Hallschlag,	50.35445	6.43824	P	08
Halsdorf,Halsdorf,	49.93333	6.36667	P	08
Halsenbach,Halsenbach,	50.17174	7.55673	P	08
Hambach,Hambach,	50.4	7.98333	P	08
Hambach,Hambach,	49.3355	8.13024	P	08
Hambuch,Hambuch,Khambukh,han bu,Хамбух,汉布	50.2248	7.18234	P	08
Hamm,Hamm,	50.01667	6.41667	P	08
Hamm,Hamm,	49.73235	8.43274	P	08
Hamm,Hamm,	49.6633	6.55824	P	08
Hamm,Hamm,	49.5652	6.60265	P	08
Hamm (Sieg),Hamm (Sieg),Hamm	50.76531	7.67761	P	08
Hammelshahn,Hammelshahn,	50.69023	7.38445	P	08
Hammerbirkenfeld,Hammerbirkenfeld,	49.81137	7.24146	P	08
Hammerstein,Hammerstein,Hammerstein	50.48333	7.35	P	08
Hammerstein,Hammerstein,Hammerstein	49.69049	7.29457	P	08
Hanauerhof,Hanauerhof,	49.65942	7.83901	P	08
Hangard,Hangard,	49.3826	7.21046	P	09
Hangen Wahlheim,Hangen Wahlheim,	49.78015	8.33389	P	08
Hangen-Weisheim,Hangen-Weisheim,	49.71028	8.18361	P	08
Hanhofen,Hanhofen,	49.31667	8.34083	P	08
Hannebach,Hannebach,	50.44695	7.12512	P	08
Hanroth,Hanroth,	50.58333	7.65	P	08
Hanweiler,Hanweiler,Hanweiler	49.11667	7.05	P	09
Hanwerth,Hanwerth,	50.65776	7.73834	P	08
Harbach,Harbach,	50.86277	7.84631	P	08
Hardenburg,Hardenburg,Hardenburg	49.46132	8.12367	P	08
Hardert,Hardert,	50.51667	7.51667	P	08
Hardt,Hardt,	50.63333	7.91667	P	08
