sagenid;werkid;sagenidautor;sagenidimwerk;titel;sagenkategorie;sagengruppe;ortschaft;longitude;latitude;volltext;buchtitel
1310;7;259;285;259. D’Fall vu Folschent (Folschet).2.;V. Hexen— und Zauberersagen Zauberei.;259. D’Fall vu Folschent (Folschet);Ansemburg;6.044537;49.698997;"2. Michel Weber und Heinrich Meisch, so wie noch zwei andere Fuhrleute aus dem Dorfe Kalmus, fuhren ins Oesling, nur Kohlen für die Ansemburger Schmiede zu holen. Zu Rambruch auf der Höhe aus ebener Landstraße blieben auf einmal die Pferde der vier Gespanne stehen und konnten trotz aller angewandten Mittel nicht weiter gebracht werden. Da kam ein altes Weib, d'Fall vu Folschent, und sagte zu den Fuhrleuten: „Wie haltet ihr hier, ihr Kalmuser Bauern?"" — „Meija"", antworteten diese, „wir kommen nicht weiter"". — „Ihr seid dumme Kerle"", sagte das Weib, „mir her die Geißel. Hei! hi! hopp!"" und alle Pferde zogen an und gingen rüstig weiter.";Sagenschatz des Luxemburger Landes
1312;7;261;287;261. Die Hungerburg.;V. Hexen— und Zauberersagen Zauberei.;NoGroup;Flaxweiler;6.346784;49.665028;"261. Die Hungerburg. Aus der Hungerburg bei Flaxweiler wohnte vorzeiten ein Kohlenbrenner, der ein reicher Mann war, Pferde, Kühe und Ochsen hatte und sein Land gut ackerte. Aber nach und nach wurden seine Kühe so mager, daß sie keine Milch mehr gaben, obschon er sie tüchtig fütterte, und seine Pferde wurden so dürr, daß sie den Wagen fast nicht mehr ziehen konnten, obschon er den Hafer nicht sparte. Er schasste seine Kühe ab und kaufte andere, aber diese wurden noch magerer. Da hörte der Köhler, daß Meister Philipp von Beyern ihm Rat erteilen könnte. Das ließ er sich denn nicht zweimal sagen, hob sich eines Morgens früh aus und ging zu Meister Philipp nach Beyern. Dieser sagte ihm, er könne die Hexen, die ihm gram seien, und besonders eine von den „Braken"", nur dadurch unschädlich machen, daß er ihnen morgens und abends, bevor die Frau die Kühe melke, drei Teller in drei Kreise vor den Küchenschrank setze und auf den einen einen Tropfen Milch, auf den anderen einen Tropfen Schmant (Ra<a href=""https://mosel-sagen.de/einzelansicht-sagen/?markerid=1312"">[...]</a>";Sagenschatz des Luxemburger Landes
1314;7;263;289;263. Der Gelddieb zu Cessingen.;V. Hexen— und Zauberersagen Zauberei.;NoGroup;Cessingen;6.102817;49.588294;263. Der Gelddieb zu Cessingen. Zur Zeit hatte man es mit einen: gefährlichen Diebe zu Cessingen zu thun. Derselbe stahl bald in diesem, bald in jenem Hause des Dorfes das Geld, wohin man es auch verstecken mochte. Er hatte allemal ein Licht bei sich, das die Hausbewohner wol klar und deutlich sahen, ihn selbst jedoch sahen sie nicht. Lehrer Konert zu Hollerich.;Sagenschatz des Luxemburger Landes
1315;7;264;290;264. Das Zurückbringen gestohlener Sachen.;V. Hexen— und Zauberersagen Zauberei.;NoGroup;Brandenburg;6.134729;49.912101;"264. Das Zurückbringen gestohlener Sachen. Die Köchin eines alten Pfarrers sollte Brot backen. Da der Backofen fast heiß war, ging sie hinaus, um das Osenbrett zu holen; aber es war nicht zu finden. Sie trat zu ihrem Herrn in die Stube und sagte: „Herr, der Ofen ist heiß, aber das Osenbrett ist fort"". Der Herr machte große Angen und sagte: „Thu nur das Brot ein, das Brett wird gebracht werden"". Die Köchin schoß das Brot ein, und beim letzten Brot ward das Brett eilig und mit Gewalt an die HauSthüre geworfen. So soll auch Leinwand zurückgebracht worden sein. Lehrer Brandenburg zu Bnrglinster.";Sagenschatz des Luxemburger Landes
1316;7;265;291;265. Zauberhafter Schlaf.;V. Hexen— und Zauberersagen Zauberei.;NoGroup;Reisdorf;6.264853;49.866501;"265. Zauberhafter Schlaf. Ein Mann aus Reisdors besaß ein Stück Land nahe bei Hösdorf und beschäftigte sich einmal um elf Uhr nachts damit, Mist auf demselben auszustreuen. Da kamen des Weges drei Frauen, von denen eine an den fleißigen Arbeiter herantrat und ihn fragte, was er da so spät treibe. Auf seine Antwort, er dünge das Feld, sagte das Weib, nachdem es einige Worte gemurmelt, zu ihm: „Künftig, wenn die anderen Leute ruhen, sollst auch du schlafen, aber auch, wenn sie arbeiten, sollst du schlafen"". Bon dieser Zeit an schlief der Mann oft stehenden Fußes; über dem Mittagessen entfiel ihm oft der Löffel, den er eben ansetzen wollte, oder sonst während des Tages die Pfeife aus dem Munde, weil er plötzlich von einem unbezwingbaren Schlafe überfallen wurde. Lehrer E. Rollmann.";Sagenschatz des Luxemburger Landes
1317;7;266;292;266. Die Geistlichen können Feuersbrünste löschen.;V. Hexen— und Zauberersagen Zauberei.;NoGroup;Esch a. d. Sauer;5.937762;49.910701;266. Die Geistlichen können Feuersbrünste löschen. In den Ardennen besteht allgemein die Volksmeinung, daß die Geistlichen Feuersbrünste löschen können, indem sie durch das Kreuzzeichen oder auch ohne dasselbe bewirken, daß der Wind eine andere, ungefährliche Richtung nimmt oder sich gänzlich legt. Meistens bemerkt das Landvolk, daß in dem Augenblicke, wo der Geistliche bei einer Feuersbrunst erscheint, die Flammen wenigstens auf kurze Zeit nicht so hoch emporzüngeln als vorher. Lehrer Schlösser zu Esch a. d. Sauer. Erscheint ein Geistlicher bei einer Feuersbrunst, so nimmt der Wind die der Weiterverbreitung des Feuers wenigstgünstige Richtung an, wenn nicht vollkommene Windstille eintritt. P. Wolfs.;Sagenschatz des Luxemburger Landes
1319;7;267;294;267. Vom Bannen der Geistlichen.2.;V. Hexen— und Zauberersagen Zauberei.;267. Vom Bannen der Geistlichen;Heiderscheid;5.982397;49.88852;"2. Ein früherer Pastor von Esch a. d. Sailer kam einst bei einbrechender Nacht mit Wertsachen durch die Fenlener Hecken. Plötzlich standen zwei vermummte Gestalten vor ihm, welche ihm sein Geld abforderten. Indem der Geistliche ihnen einige kleine Münzstücke hinwarf, bannte er sie fest und entfernte sich. Auch der Hund, den der Geistliche bei sich hatte, mußte festgebannt stehen bleiben. Erst als der Geistliche im Heiderscheider Berge angekommen war, löste er den Bann. Der Hund kam wieder zu ihm, aber von dieser Stunde an „taugte"" er nichts mehr.";Sagenschatz des Luxemburger Landes
1320;7;267;295;267. Vom Bannen der Geistlichen.3.;V. Hexen— und Zauberersagen Zauberei.;267. Vom Bannen der Geistlichen;Rindschleiden;5.901914;49.84948;"3. Auch zu Rindschleiden hielt sich ein Geistlicher auf, welcher der französischen Republik den Eid der Treue verweigerte. Als er eben mit der Hausfrau im Gespräche stand, erschienen plötzlich Gendarmen, um ihn mit sich wegznführen. „Gebt den Herren ein Schnäpschen"", sagte er zur Hausfrau und winkte derselben in die Küche. Dort sagte er: „Wenn Ihr glaubt, daß ich die Großbuser Hecken hinter mir habe, dann sagt zu den unbeweglich dastehenden Gendarmen: Macht euch fort! Erst dann werden sich dieselben von der Stelle bewegen können"". Lehrer Schlvsser zu Esch a. d. Sauer.";Sagenschatz des Luxemburger Landes
1321;7;267;296;267. Vom Bannen der Geistlichen.4.;V. Hexen— und Zauberersagen Zauberei.;267. Vom Bannen der Geistlichen;Burscheid;6.060862;49.909818;4. Der Pastor von Burscheid ward einst, als er von Ettelbrück nach Hause zurückkehrte, von zwei Männern überfallen, die Geld oder Blut forderten. Vergebens bat er sie, ihn seines Weges ziehen zu lassen. Da bannte er sie an die Stelle fest. Zn Hanse angekommen, nahm er ein Buch, worin vom Bann und dessen Lösung stand, und ließ beide wieder los.;Sagenschatz des Luxemburger Landes
1322;7;268;297;268. Der Bann und seine Lösung.;V. Hexen— und Zauberersagen Zauberei.;NoGroup;Diekirch;6.153077;49.870712;"268. Der Bann und seine Lösung. Ordensleuten und Priestern legte man die Macht bei, wen sie nur wollten, festzubannen. Folgendes ereignete sich bei Diekirch. Einst kehrte der Priester des Spitals abends von einein nahen Dorfe nach Diekirch zurück. Plötzlich trat ihm ein Klausner, der sich in der Umgegend anfhielt, in den Weg und forderte Geld oder Blut. „Freund"", sagte der Priester, „ist das Euer Ernst?"" — „Mein voller Ernst"", entgegnete der andere. „Nun, wenn es nicht anderes sein kann, so wollen wir die Sache in Güte abmachen; nehmen wir noch eine Prise"". Der Räuber wars zufrieden. Während dieser Zeit hatte der Priester das Banngebet gesprochen. „Taugenichts !"" donnerte er dann den verblüfften Räuber an, „hier bleibst du stehen, bis ich den Bann löse"". Jener stand fest gebannt. Der Priester aber eilte dem Spital zu; dort angelangt, fiel er in Ohnmacht. Als er wieder zur Besinnung gekommen, erzählte er den Vorfall. „Um Gottes Willen, so eilen Sie doch morgen vor Sonnenaufgang vor das <a href=""https://mosel-sagen.de/einzelansicht-sagen/?markerid=1322"">[...]</a>";Sagenschatz des Luxemburger Landes
1323;7;269;298;269. Der festgebannte Jüngling.;V. Hexen— und Zauberersagen Zauberei.;NoGroup;Hostert;6.235707;49.655472;"269. Der festgebannte Jüngling. Zu Hostert bei Niederanwen war einst einem Jünglinge die Lossprechung verweigert worden. Um sich zu rächen, beschloß er, dem Pastor im Walde aufzulauern und ihn zu erschlagen. Als dieser nun arglos durch den Wald dahergeschritten kam, stürzte sich der Jüngling auf ihn, mußte aber plötzlich festgebannt stehen bleiben, als der Geistliche ihm zurief: „Bleib stehen, bis ich zu Haus bin!"" Der Pastor setzte ungehindert seinen Weg fort. Am anderen Morgen schickte er einen Mann in den Wald, den Jüngling heimzuschicken. Aber o Schrecken! der Jüngling stand da ohne Leben, kohlschwarz: die Sonnenstrahlen hatten ihren Schein auf ihn geworfen, und er war zum Teufel geworden, wie es jeden: Festgebannten ergeht, sobald die Morgensonne auf ihn scheint.";Sagenschatz des Luxemburger Landes
1324;7;270;299;270. Der Pastor von Helfant.;V. Hexen— und Zauberersagen Zauberei.;NoGroup;Wincheringen;5.919501;50.053548;"270. Der Pastor von Helfant. Der Pastor Leonard von Helfant kam eines Tages von Wincheringen zurück, wohin er mit den hl. Sterbesakramenten zu eiuem Kranker: gegangen war. Während er den Wald entlang schritt, der zwischen Helfant und Winche- ringen liegt, stürzten plötzlich zwei Räuber aus demselben, welche Geld oder Blut forderten. Da steckte der Pastor seinen Stock in die Erde und setzte ruhig seinen Weg fort. Die Räuber aber waren festgebannt. Zu Hause angelangt, sagte der Pastor zu einem Jünglinge: „Geh morgen in aller Frühe, bevor noch der Tag anbricht, den Wald entlang. Dort wirst du meinen Stock finden, der mir gestern abend stecken geblieben. Den bringst du mir zurück"". In aller Frühe schlug der Jüngling die bezeichnet Richtung ein, fand den Stock und brachte ihn dem Pastor. „Bist du schon zurück, Matthias?"" sprach dieser.— „Ja, Herr"", erwiderte der Jüngling, „es war Zeit, daß ich kam, denn es standen deren schon zwei dabei"".";Sagenschatz des Luxemburger Landes
1326;7;272;301;272. Der Einsiedler in Differt.1.;V. Hexen— und Zauberersagen Zauberei.;272. Der Einsiedler in Differt;Hamm;6.165204;49.610637;l. Am südlichen Abhange des Hammberges, eine Viertelstunde von Ehnen, lag ehedem eine Klause, die zuzeiten von einen: Einsiedler bewohnt war. Als derselbe einst abwesend war, brachen Diebe in die Klause ein, um zu stehlen. Unterdessen kan: der Einsiedler zurlick, sah die Diebe, ließ sie ruhig gewähren und hieß sie dann sich an das angezündete Feuer setzen. Sie thatens. Bald aber wurde die Hitze so groß, daß sie für gut fanden, sich weiter von: Feuer zu entfernen. Wie erstaunten sie aber, als sie nicht mehr von der Stelle kamen und wie an die Erde festgenagelt waren. Der Einsiedler schürte immer das Feuer, und die Bösewichte troffen in unausstehlicher Hitze von schrecklichem Schweiße. Endlich hob der Einsiedler den Bann, der die Diebe festhielt, gab ihnen einen strengen Verweis wegen ihres bösen Lebenswandels und entließ sie zuletzt, nachdem sie versprochen, nie mehr zu stehlen. Lehrer Linden zu Rollingen.;Sagenschatz des Luxemburger Landes
1327;7;272;302;272. Der Einsiedler in Differt.2.;V. Hexen— und Zauberersagen Zauberei.;272. Der Einsiedler in Differt;Stadtbredimus;6.366809;49.562246;"2. Vor einigen Jahren noch konnte man in einem, unweit Stadtbredimus und an der Mosel gelegenen Weinberge, genannt Diefert, die Ueberreste einer alten, zerfallenen Klause bemerken. Gegen Mitte des vorigen Jahrhunderts lebte dort ein frommer,- gottesfürchtiger Mann, mit Namen Antonius, der überall in der ganzen Gegend geliebt und geehrt wurde. Bruder Antoll besaß, wie der Volksglaube erzählt, nebst anderen übernatürlichen Gaben auch jene des „Stehenthuns"" oder „Bännens"", und brauchte er nur seinen Hut auf den Wachholderstab, dessen er sich stets bediente, zu setzen, und eine kleine Gebetsformel herzusagen, um den Bezeichnten an die Stelle, wo er stand, festzubannen. So geschah es, daß eines Tages — es war eben hohes Fest in dem benachbarten Dorfe Greiweldingen, und Bruder Anton war dorthin gegangen, um seinem Gott zu huldigen — zwei Burschen in die Zelle eindrangen und nach den dort vermeintlich verborgenen Schätzen in allen Ecken stöberten und wühlten. Nach langem, vergeblichem Suchen <a href=""https://mosel-sagen.de/einzelansicht-sagen/?markerid=1327"">[...]</a>";Sagenschatz des Luxemburger Landes
1328;7;273;303;273. Der wilde Jäger bei Boxhorn.;VI. Wildes Heer.;NoGroup;Boxhorn;5.98725;50.083638;"273. Der wilde Jäger bei Boxhorn. In Beischent, einen: Waldteil zwischen Klerf und Boxhorn, oberhalb des von der Klerf durchströmten Jennerthales, jagte allnächtlich der wilde Jäger. Gegen Mitternacht ungefähr, so berichten noch lebende Personen, die in ihrer Jugend als Pferdehüter den: Spektakel zugehört zu haben behaupten, nahm die wilde Jagd ihren Anfang. Dann konnte man das Bellen und „Hupsen"" zweier Hunde, das Stampfen und Wiehern eines Rosses, den Doppelknall einer Büchse hören. Doch hatte der wilde Jäger sein bestimmtes Jagdrevier, dessen Grenzen (vom Jennerthal an bis an die Doberdell) er nie überschritt. Oft ritt er auch auf weißen: Roß zu einem Weiber in: Jennerthal, dicht an der Straße von Klerf nach Boxhorn, und peitschte dann mit einer Reitgerte das Wasser, um dem verspäteten Wanderer Schrecken einzujagen. Wer um Mitternacht an Beischent vorüberkam, konnte deutlich das Hundegebell, das Schießen und das Geräusch vernehmen, womit der wilde Jäger durch den Wald zog. Wehe dem <a href=""https://mosel-sagen.de/einzelansicht-sagen/?markerid=1328"">[...]</a>";Sagenschatz des Luxemburger Landes
1329;7;274;304;274. Der wilde Jäger bei Ulflingen.;VI. Wildes Heer.;NoGroup;Ulflingen;5.99332;50.12057;"274. Der wilde Jäger bei Ulflingen. Vor mehr als sechzig Jahren durchzog allabends der wilde Jäger den Wald, der zwischen den Dörfern Ulflingen, Wilwerdingen, Weiswampach und Holler liegt. Dann hörte man Schüsse fallen, Hundegebell, das Schmettern eines Jagdhornes, Hurrahrufe, kurz, ein derartiges Geräusch, daß es schien, als sei der Teufel mit all seinen schwarzen Gesellen losgelassen. Bald schien die wilde Jagd hier, bald dort zu toben. Lange mochte man sich abends nicht in den Wald wagen. Ein gewisser I. S. aus Biwisch, der einst um Mitternacht vom Kirchweihfeste von Weiswampach ziemlich benebelt nach Hause znrückkehrte, horte den Jäger im Walde jagen und rief ihm verwegen zu: „Komm, Alter, wir wollen eine Prise zusammen nehmen"". Da trat plötzlich ein langer Schatten mit langem, schwarzem Mantel, dreieckigem Hute, ein Jagdgewehr unter dem Arme und zwei Hunde an der Leine führend, vor den Mann hin, langte in die Tabaksdose und entfernte sich unter gewaltigem Niesen. Vor Schrecken fas<a href=""https://mosel-sagen.de/einzelansicht-sagen/?markerid=1329"">[...]</a>";Sagenschatz des Luxemburger Landes
1330;7;275;305;275. Der wilde Jäger zu Hüpperdingen.;VI. Wildes Heer.;NoGroup;Hüpperdingen;6.062831;50.0938;275. Der wilde Jäger zu Hüpperdingen. Drei Männer aus dem Dorfe Hüpperdingen fischten einst nachts in der Nähe der Geistbrücke. Gegen Mitternacht hörten sie einen Schrei oben im Walde, an einer Stelle, die man Abholz nennt. Sie dachten, es sei jemand, der sich verirrt habe, und riefen ebenfalls. Die Stimme antwortete ihrem Rufe. Da ging einer auf die Stelle zu, woher die Stimme kam, und als er glaubte, dieselbe erreicht zu haben, rief er von neuen:. Aber da erscholl die Stimme eine Strecke weiter hinauf. Er ging abermals den: Laute zu, jedoch es erging ihn: wie das erstemal. Dasselbe wiederholte sich noch zweimal. Da kehrte der Mann zu seinen Kameraden zurück, und die Fischer begaben sich nach Hause, fest überzeugt, der wilde Jäger habe ihnen diesen Streich gespielt.;Sagenschatz des Luxemburger Landes
1331;7;276;306;276. Der wilde Jäger und der Geisterreigen zwischen Knaphoscheid und Dönningen.;VI. Wildes Heer.;NoGroup;Knaphoscheid;5.965683;50.0123;"276. Der wilde Jäger und der Geisterreigen zwischen Knaphoscheid und Dönningen. Der Weg, welcher Knaphoscheid und Dönningen verbindet, zieht sich fast von einem Ende zun: anderen auf einer Hochebene zwischen zerstreut liegenden Hecken und Gebüschen dahin und führt auf halber Strecke in einer Thalung durch einen kleinen, hochstämmigen Buchenwald. Wenn der nächtliche Wanderer an dieser Stelle angelangt ist, dann entsteht plötzlich ein furchtbares Krachen, als wollten alle Bäume entzweibrechen und über einen Haufen Zusammenstürzen. Vor Schrecken gelähmt, versagen ihm Stimme und Füße den Dienst, und an seiner Seite gewahrt er plötzlich einen Jäger mit Flinte und Hund. Von unwiderstehlicher Gewalt hingezogen, folgt er seinem stummen Begleitereinige Schritte seitwärts hinab bis an den Rand einer kleinen Lichtung, die eine Art Wiese bildet, durchrieselt von den: trüben Wasser des spärlichen Waldbaches. Wie festgebannt bleibt er neben seinen: Wächter stehen. Da plötzlich wird es hell, so daß d<a href=""https://mosel-sagen.de/einzelansicht-sagen/?markerid=1331"">[...]</a>";Sagenschatz des Luxemburger Landes
