sagenid;werkid;sagennummerimwerk;titel;sagebkategorie;sagengruppe;ortschaft;longitude;latitude;volltext;buchtitel
908;5;217;Graf Ludwig von Lichtenberg und der Roßtäuscher;NoCategorie;NoGroup;Lichtenberg;7.48346810796;48.9218797672;"Graf Ludwig von Lichtenberg und der Roßtäuscher. Herr Ludwig von Liechtenberg, herr Jacobs sone, ist ain wunderlicher herr worden und der sich mit der schwarzen Kunst vil beladen hat ; damit ist er vil umbgangen und ist mit derselbigen in klaidet und gar unerkantlich uf ain markt im Elsäs geraist und hat vil schöner roß, wie man hat vermaint, mit sich dahin gebracht. Wie nun der markt am größten, ist er mit seinen rossen auch kommen und hat die in gueten wert ganz wolfail gebotten ; also ist ain groß reissen umb die schönen roß gewesen, ein ieder hat ains wellen rüempter roßdeuscher kommen, der hat im die rvß abkauft und gleich also par bezallt. Solch gelt hat er seiner diener eim geben und befolchen, er soll dem roßdeuscher mit den rossen uf dem fueß nachziehen biß in die nachtherberg, und so der seins schadens sich wol erclagt und erjemert, so soll er im alsdann das gelt umb die roß wider zustellen und im darbei ansagen, es habs herr Ludwig von Liechtenberg ime zu ainer schalkhait thuon. Hierauf der knecht dem roßdeuscher und den rossen, wie er befelch gehapt, nachgezogen. Herr Ludwig ist sein weg der haimat zugeritten. Der roßdeuscher aber, so baldt er ain solchen gueten Kauf seines vermainens gethon, hat er auch nit lenger daselbs bleiben, sonder ist mit seiner haab auch darvon zogen. Wie er aber für den flecken wol hinauß kommen, do hat er durch ain fließenden bach reuten müessen. Wie nun der roßdeuscher durchgeritten und seine erkaufte roß nach im ziehen wellen, do sein im bach eitel strobuscheln darauß worden und den bach hinab geschwumen, alles in gegenwurtigkait des liechtenbergischen dieners, der dabei gehalten und zugesehen. Wer ist erschrockner oder tenbergisch getröst und gesagt, es helf nichs, er soll fürziehen biß an die Nachtherberg, alsdann welle er im möglichen fleiß zu laisten versprechen, ungezweifelt, er müesse sein gelt wider bekommen, dann er kenne den Kaufmann wol, der hab hievor solche und dergleichen trüegerei vil begangen. Damit er den kaufmann beredt, daß er fortzogen. Also da sie an die herberg zum nachtleger kommen, do hat im der liechtenbergesch diener sein gelt alles widerumb zugestellt, wie ers ausgeben gehapt, und darbei seines herrn befelch angezaigt und ime bevolchen, ain anders mal mer achtung uf seine waren, dann wie beschehen, zu geben. "" ";Die Sagen des Elsasses. Zweiter Teil. Die Sagen des Unter-Elsass
909;5;218;Graf Ludwig von Lichtenberg und der Kaufmann;NoCategorie;NoGroup;Lichtenberg;7.48346810796;48.9218797672;"Graf Ludwig von Lichtenberg und der Kaufmann. trüges, auch mit den falschen, bösen münzen, wie er gelegenhait hab, die leut überfortaile. Also hat er sich abermal verwelscht, das man, nachgewandelt, und als er den angetroffen, ist er umb ain namhaftige suma gelts ains kauss mit ime ains worden und den kaufman darauf bezallt, das er wol content gewest. Die war hat herr Ludwig hinfieren lassen. Nichts destoweniger aber in seinem abschaiden hat er ain vertrawten diener mit sovil gelt gueter münz hünder ime verlassen, sampt notturftigen bevelch, mit dem kaufman im fall der nott weiter zu handlen. Des andern tags, als der kaufman sein gelest gelt widerumb an andere wahr legen und den geltsack ufthuon und bezallen wellen, do ist kain gelt darin gewesen, sonder ain solcher ungleuplicher haufen hurnaussen, das sie dem kaufman schier die Augen ausgestochen, auch in und andere umbstender dermaßen uf bloser haut molestiert, das standen des gelts halben, darumb er sich besorgt hat gehapt be= maint hat, es sei zeit, do hat er erbar leut zum kaufman gefüert, der im bet gelegen, also haben ine die hurnausen gestochen, und im bericht, dises alles sei ime von seim herrn, herrn Ludwigen von Liechtenberg begegnet, allain der ursach, dieweil er, kaufman, menigclich, recht handlen ; und damit hat in der diener mit landleufiger minz zu guetem beniegen bezallt. "" ";Die Sagen des Elsasses. Zweiter Teil. Die Sagen des Unter-Elsass
910;5;219;Graf Ludwig von Lichtenberg verschafft sich ein Nachtquartier;NoCategorie;NoGroup;Lichtenberg;7.48346810796;48.9218797672;"Graf Ludwig von Lichtenberg verschafft sich ein Nachtquartier.„ Ein andermal ist herr Ludwig von Liechtenberg allain und abermals unerkannt überlandt geritten ; er ist in ain herberg kommen, habt. Als er nun nit gewist, wie er diser pauern mit glimpf künde oder soll abkomen, do hat er ain sort in seiner kunst gemacht, und gesprochen, er solle im ain reuterdienst beweisen und die stiffel ab= ziehen. Das hat sich der paur güetlich bewilligt. Indeß wie er im den ersten stiffel abziehen wellen, do hat der pauer ´nit allain den stiffel, sondern auch den ganzen schenkel darmit außer dem leib gezogen; gewesen. Die pauren und menigclich, der zugegen gewesen, sein übel erschrocken, der theter ist eilends darvon in a it geflohen. Herr Lud wig hat dergleichen gethon, .... ' ob'e haben sich die pauren, ihe ainer nach de. et, tedbi ußer dem würtshaus gethon, damit sie nit auch, so ' de überragt geachtet werden. Also ist der guet herr dyer vollen pauern gesch. heißt abkommen, das er die selbig nacht guete ruw hat geha G : jes ";Die Sagen des Elsasses. Zweiter Teil. Die Sagen des Unter-Elsass
911;5;220;Der Kellermeister auf Arnsburg;NoCategorie;NoGroup;Arnsberg bei Bärenthal;0.0;0.0;"Der Kellermeister auf Arnsburg.Im Schloßkeller von Arnsburg, einer Ruine, die westlich von Niederbronn, unweit Bärenthal im Zinzelthal, liegt und die in der Umgegend auch unter dem Namen des Teufelschlosses bekannt ist, sollen schon seit Jahrhunderten große Weinvorräthe liegen. Trog aller Versuche ist es den Lüsternen bis jezt noch nicht gelungen, einen Eingang zu den Kellergewölben zu entdecken. Soll es aber ein gutes Weinjahr geben, so steigt zur Zeit der Rebenblüthe, ein süßer Weinduft aus dem Boden empor und verbreitet sich rings um den ganzen Schloßraum herum. Einst ging ein armer Köhler an einem schwülen Abend durch den Wald und wurde sehr vom Durste geplagt. Er sah sich um nach einem Quell oder Bächlein, aber all die Bergwasser waren versiegt in der langen Dürre. Da draug plöglich der Weinduft in seine Nase und er seufzte : „Ach Gott, wer mir doch ein Gläschen dies vor sich hinbrummte, sah er am zerfallenen Gemäuer der Burg ein altes kleines Männlein stehen mit kreideweißem Bart und einem Bund Schlüsselm ledernen Gurt. Das Männlein winkte dem Köhler freundlich und führte ihn viele halbzerfallene, bemooste Stufen hinab und hloß eine etwas mürbe Thüre auf und führte ihn in ein stattliches Kellergewölbe. Dort nahm das Männlein aus einer Nische einen kunstreichen, silbernen Becher, füllte denselben an einem kleinen Fat und reich thn dem Köhler mit den Worten : „Da, trinke, es vom Mundwein meines Herrn von Arnsburg, deniu, un Fest Tagen fredenzen durfte ; ich war Lange blieb meinen sebzeiten dem Gesinde den Wein mit Wasser er Köhler trant der Wein schien wie Feuer sich in sein viele Trinflustige zur Zeit der Rebenblüte in die Ruinen gegang. , aber der Kellermeister von Arnsburg hat sich nicht mehr gezeigt. ";Die Sagen des Elsasses. Zweiter Teil. Die Sagen des Unter-Elsass
912;5;221;Die Ritter auf Arnsburg;NoCategorie;NoGroup;Arnsberg bei Bärenthal;0.0;0.0;"Die Ritter auf Arnsburg. In stillen Sommernächten sahen Köhler und Waldhüter oft schon einen hellen Lichtschein um's Schloß Arnsburg und hörten lautes Reden und Klirren. Wenn sie hinzutraten, sahen sie viele alte Ritter auf dem Schloßplane versammelt, die mit silbernen Kegeln spielten; die Kugeln waren von Gold. ";Die Sagen des Elsasses. Zweiter Teil. Die Sagen des Unter-Elsass
913;5;222;Der Küfer vom Falkenstein;NoCategorie;NoGroup;Falkenstein bei Philippsburg;0.0;0.0;Der Küfer vom Falkenstein. Nördlich von Philippsburg , rechts von der Eisenbahn und der großen Straße, die von Niederbronn nach Bitsch führt, erhebt sich die kühn auf einem schmalen Felsen erbaute Burg Falkenste i n. Dicht an dem in Fels gehauenen Aufgange zu der oberen Burg befindet sich eine Vertiefung des Gesteins, die vom Volke das küfer gebannt, der von Zeit zu Zeit erwacht, die verfallene Kellertreppe hinabsteigt und seinen Küferschlag hell im Thale wiederhallen läßt. Je länger und je kräftiger derselbe ertönt, desto besser und reicher wird die nächste Weinlese. ;Die Sagen des Elsasses. Zweiter Teil. Die Sagen des Unter-Elsass
914;5;223;Der Glockenfelsen bei Stürzelbronn;NoCategorie;NoGroup;Stürzelbronn bei Bitsch;0.0;0.0;Der Glockenfelsen bei Stürzelbronn. Ein Felsen auf dessen Spige ein hölzernes Kreuz steht, überragt das ehemalige Kloster Stürzelbronn, jezt ein Weiler an der Straße, die von Weißenburg nach Bitsch zieht. Dieser Fels heißt der Glockenfelsen. Er soll reich an Höhlungen sein, die jedoch jezt verwachsen und unzugänglich sind . Vor der Zerstörung des Klosters sollen die Mönche die Schäße und die Glocken in diesen Räumen geborgen haben. Viele schon versuchten ihr Glück an dem Felsen, doch noch keinem gelang es, die Schäße zu heben. Die Bewohner des Dorfes heißen noch jezt in der Umgegend die „ Klosterleute“ . ;Die Sagen des Elsasses. Zweiter Teil. Die Sagen des Unter-Elsass
915;5;224;Des Herzogs Hand;NoCategorie;NoGroup;Stürzelbronn bei Bitsch;0.0;0.0;Des Herzogs Hand. Bei der Ziegelhütte zwischen Bitsch und Stürzel bronn befanden sich mehrere Platschfelsen, d. h. solche, die in die Erde gesenkt, nur noch die obere Fläche aus derselben hervorheben. Ein solcher, der noch vor wenigen Jahren zu sehen war, durch die Anlage der Straße aber verschwunden ist, zeigte eingehauen das Bild einer Hand. Das Haus, das bis vor Kurzem bewohnt war und den Namen Herzogshand führte, hatte diese Hand über der Hausthür angemalt. Die Thalbewohner erzählen hierüber folgende Sage : Zwei Brüder, wovon der eine auf Wineck, der andre auf Schöneck hauste, waren einander schon jahrelang feind ob einer gar schönen und reichen Jungfrau. Keiner wollte sie lassen, für keinen auch hatte sich die Jungfrau mit Bestimmtheit erklärt. Da verschwand dieselbe durch eine List des bösen Linkschmidts, der sich jedem der beiden Brüder zu dienen verpflichtet hatte. Jeder bezichtigte nun den ferung. Endlich kamen sie übereins, sich zu treffen und angesichts ihrer Mannen um sie zu kämpfen. Am Platschfelsen stießen sie zusammen, und mit einem Schwertstreiche hieb der jüngere Bruder dem älteren die Hand ab, daß sie blutig auf den Stein rollte. Noch zeit in rothem Feuer. ;Die Sagen des Elsasses. Zweiter Teil. Die Sagen des Unter-Elsass
916;5;225;Die Gräfin von Bitsch;NoCategorie;NoGroup;Bitsch;7.62438682496;48.8628351945;"Die Gräfin von Bitsch. „ Die gemahlin Graf Reicharts von Bitsch ist ain Reingrefin gewest, bei dem sie graf Simon Wecker und dann graf Jacoben, den lezten des geschlechts, gehabt. Sie hat ein wunderbarlichen segen kont, namlichen, wann sie ein mentsch gesehen, es sei gleich weib oder man, das uf ein freitag sein haupt lasen zwagen und noch mit nasem haupt für sie kommen, so hat sie dem selbigen müsen den segen über das haupt sprechen, über die schaitel '; alsdann hat sich gewißlichen erfunden, das derselbig mentsch das jar nit überlept. So sie aber sollichs het übersehen gehapt und den segen nit gesprochen, es were gleich, das sie user liederlichkait oder desselbigen mentschen zu verschonen, das underlassen, so het sie selbs im jar sterben müessen. Darumb hat sie mertails, wie man sagt, sich am freitag, ein sollich inconveniens zu verhüeten, ingespert, wie man von der Melusina list. Ich hab gehört, es hab ir herr, der graf, einsmals im uf ein freitag lasen zwagen und barbieren. Wie sie das erfaren, hat sie den ganzen tag sich eingeschlossen, sich auch nit sehen lassen. Ein sollichs weib wer bösser, dann ein fendle landtsknecht, waver diese künsten dem heksenwerk nit so anlich und gemeß weren. "" ";Die Sagen des Elsasses. Zweiter Teil. Die Sagen des Unter-Elsass
917;5;226;Kühner Sprung;NoCategorie;NoGroup;Eppenbrunn bei Bitsch;0.0;0.0;Kühner Sprung. In der Nähe des Dorfes Eppenbrunn, nordöstlich von Bitsch liegt ein hoher, auf einer Seite jäh abfallender Fels. Von ihm soll einstmals ein Reiter, hart bedrängt von seinen Feinden, im kühnen Sprunge hinabgeseßt und unversehrt unten angekommen sein. Sein Pferd trug seinen Reiter noch eine Strecke, brach dann aber todt zusammen. ;Die Sagen des Elsasses. Zweiter Teil. Die Sagen des Unter-Elsass
918;5;227;Der Bickelstein;NoCategorie;NoGroup;Oberbronn;7.59665709278;48.9380836461;Der Bickelstein. bäumen umgrünten Fleckens Oberbronn befindet sich eine große auf welcher, sowie auf dem nahegelegenen Bergkopfe Daumen und in dem östlich gegenüber gelegenen Walde Froret, die Heren der Umgegend zusammen kommen. Seinen Namen soll er von einer Frau Bickel oder Pickel erhalten haben, welche in einem armseligen Häuschen in der Daumengasse wohnte und nichts als eine Ziege im Vermögen hatte. Diese weidete einst auf der mit Gesträuch umwachsenen Felsplatte und fiel in den Abgrund. Darüber grämte sich die arme Frau so sehr, daß sie sich in ihrer Verzweiflung zum Felsen hinabstürzte. ;Die Sagen des Elsasses. Zweiter Teil. Die Sagen des Unter-Elsass
919;5;228;Die weiße Frau an der Waschbach;NoCategorie;NoGroup;Oberbronn;7.59665709278;48.9380836461;"Die weiße Frau an der Waschbach. „ Die Waschbach, "" in Oberbronn, ist ein weitläufiger, zum Waschen eingerichteter Behälter, der am untern Absage des mittelbar aus dem Felsen sprudelnden Quelle reichlich genährt wird. Darüber ist ein hölzernes, auf Säulen ruhendes Häuschen gebaut, welches aus einer gewissen Entfernung das Ansehen einer Kapelle hat. Da das Wasser vorzüglich ist, so bringen alle Bewohner des Fleckens, auch von den entlegensten Häusern, ihre Wäsche dahin, zen. Oft ist die Anzahl der Wäscherinnen so groß, daß sie auf menen arbeiten dann oft bis in die späte Nacht beim Mondlichte oder beim schwachen Scheine ihrer „ Luzernen“ . Da soll sich nun dete Frau zu ihnen gesellen, die Niemanden anblickt, noch anredet und sich still an einer entfernten Stelle niederläßt und Hemden den sind, und jedesmal ein Glied aus der Familie der anwesenden Wäscherinnen sterben müsse. DJ: ";Die Sagen des Elsasses. Zweiter Teil. Die Sagen des Unter-Elsass
920;5;229;Der „Heilebrunnen“;NoCategorie;NoGroup;Oberbronn;7.59665709278;48.9380836461;Der „Heilebrunnen“.Weiter abwärts und nördlich von der sogenannten Waschbach (in Oberbronn) gelegen, fließt eine andere Quelle, deren Wasser nicht nur wegen seiner Frische und seines angenehmen Geschmackes, sondern auch wegen seiner Heilkräfte schon seit undenklicher Zeit berühmt ist. Sie heißt, wie viele solcher Quellen und Brunnen in Deutschland, der Heilebrunnen. ;Die Sagen des Elsasses. Zweiter Teil. Die Sagen des Unter-Elsass
921;5;230;Die lüsterne Here;NoCategorie;NoGroup;Oberbronn;7.59665709278;48.9380836461;Die lüsterne Here. Eine Frau in Oberbronn, welche eine Here war und sehr lüstern nach guten Bissen, aber nicht immer die Mittel hatte, sich welche zu verschaffen, wußte, daß bei dem reichen Nachbar wandelte sich in eine Kaße und setzte sich in eine Ecke in des Nachbars Küche. Sie sah nun zu, wie die Köchin die Speisen bereitete und merkte auf, wann dieselbe den Rücken verwenden möchte, damit sie einen Griff in den Topf oder die Pfanne thun und sich eine gute Portion herausnehmen könne. Das that die Köchin doch endlich einmal, um nach einem Geschirre oder einem sehen und hieb ihr mit dem scharfen Zulegmesser eine Vorderpfote a .b Des andern Morgens fehlte der bösen Here der vordere Theil eines Armes. ;Die Sagen des Elsasses. Zweiter Teil. Die Sagen des Unter-Elsass
922;5;231;Die Kappe auf einem Ohr;NoCategorie;NoGroup;Oberbronn;7.59665709278;48.9380836461;Die Kappe auf einem Ohr.Eine Frau, in Oberbronn welche eine Here war, verwandelte sic oh f it n eine Kaße. Jemand erwischte sie einst, als is e eben etwas aus seinem Hause entwenden wollte und hieb der Kaße ein Ohr ab. Von dieser Zeit an trug die Frau immer ihre Kappe stark auf die Seite des fehlenden Ohres hingeneigt und ward Jungen und Alten ein Spott. ;Die Sagen des Elsasses. Zweiter Teil. Die Sagen des Unter-Elsass
923;5;232;Die Burgfrau auf Alt-Winstein;NoCategorie;NoGroup;Alt- und Neu-Winstein im Jägerthal;0.0;0.0;Die Burgfrau auf Alt-Winstein. Auf dem Schlosse Alt-Winstein, im Jägerthale, hört man oft zur Dämmerstunde wehmüthige Saitentöne erklingen, und ein lichter Schein schwebt um die Mauern und Thürme. Es soll eine Burgfrau hier wandeln, aus dem alten, längst erloschenen Geschlechte, dem das Schloß gehörte. ;Die Sagen des Elsasses. Zweiter Teil. Die Sagen des Unter-Elsass
924;5;233;Die Belagerung von Neu-Winstein;NoCategorie;NoGroup;Alt- und Neu-Winstein im Jägerthal;0.0;0.0;Die Belagerung von Neu-Winstein.wickelt, in welcher seine beiden Schlösser Winstein und die Schöneck zu gleicher Zeit angegriffen wurden. Er selbst zog sich in die leptere, eine Stunde nordwestlich von jener gelegene Burg zurück. gieng, sah er zwei Ritter in alten Rüstungen in's Schloß treten. Er glaubte nicht anders, als man habe ihnen aus Verrath das den sie beide schon vor ihm, und Einer derselben sagte zu ihm : Kuno erschrak darob heftig und folgte den Rittern, welche vor ihm vom Söller niederstiegen und in einem der untern Säle verschwanden. Schnell sezte er sich zu Pferde und zog an der Spize seiner Kriegsleute vor die Veste Neu-Winstein, die schon hart bedrängt war, und trieb die belagernden Feinde in die Flucht. Noch jezt soll man zuweilen jene beiden Ritter langsamen Schrittes um die Burg wandeln sehen. Das Volk sagt, sie hüten bedeutende Schäße, welche daselbst vergraben sind. ;Die Sagen des Elsasses. Zweiter Teil. Die Sagen des Unter-Elsass
