sagenid;werkid;sagenidautor;sagenidimwerk;titel;sagenkategorie;sagengruppe;ortschaft;longitude;latitude;volltext;buchtitel
180;2;98;98;Rottwirtschaft an der Mosel;NoCategory;NoGroup;Mosel;7.07664;49.91602;"Wer an einem Abend in der zweiten Hälfte des August 
oder im September die Mosel abwärts fährt, dem bietet 
Ferd. Harrach. Ebenda : Räuberbande der Mosel, Preis 0,50 Mk. 
sich eine mächtige Rauchwolke, die leise im Wind hin und 
herwogt und anscheinend einer großen Masse einzelner Herde 
entstammt. Wendet sich aber der Blick nach einer andern 
Richtung : was ist das ? huscht da nicht eine Flamme quer 
über den Abhang hin und umarmt mit Todesgluten das 
trockene Gras, den Ginster und jezt gar den Wald ? Sollten 
die heißen Sommertage alles so ausgedörrt haben, daß 
ein so riesiger Waldbrand entstehen konnte ? Und die 
wandernden Punkte dazwischen : sind das Menschen, die 
zu löschen versuchen ? Es sind allerdings Menschen, aber sie 
löschen nicht, sie zünden an, und was man da sieht, das 
ist das Sengen und Schiffeln der Lohhecken, hier Rotthecken 
genannt. 
An dem gewundenen Mosellauf schauen die Berghänge 
nach allen Richtungen der Windrose, zum Weinbau eignen 
sich nur die nach Süd und Often gelegenen Berge, während 
die nach Nord und Westen blickenden mit Wald bestanden 
tum werden diese Eichenschälwaldungen entrindet, und die 
Rinde gibt dann die Lohe für die Gerber. Die Lohhecken 
sind meist Gemeindeeigentum und zwar ein höchst wertvolles 
Eigentum. So besigen die 28 Gemeinden des Kreises Zell 
zur Zeit gegen 9000 Hektaren Lohhecken, die jährlich rund 
dienste gezwungen, sie sind auch vielfach die Aecker des 
lost. Jede selbständige Haushaltung erhält ein solches Los, 
wer nicht durch Geburt oder Heirat Gemeindebürger ist, 
kann sich gegen Einzahlung von etwa sechshundert Mark 
einkaufen und dadurch das Nußungsrecht erwerben ; jeder 
Nugungsberechtigte erhält das gleiche Teil. Ist nun der 
in diesem Jahre dazu auserlesene Schlag abgetrieben, dann 
sieht man im Frühsommer die geschundenen Eichenbengel 
wie um Erbarmen flehende nackte Arme weiß und ge= 
spenstisch zum Himmel ragen. Aber im Juni sind sie schon 
verschwunden, und nun beginnt auch schon die Arbeit der 
Losinhaber in den „Rotthecken“, wie die Lohschläge genannt 
werden. Dem Winzer ist eben kein Erholungstag gegönnt, 
soweit die Weinbergsarbeiten ihn nicht in Anspruch nehmen, 
wird im Rott geschafft, das ganze Jahr durch. Sind die 
handen, so findet das sogenannte Sengen statt, d. H. es 
wird alles schwache Reisig gleichmäßig über das Rottland 
ausgebreitet und durch laufendes Flammenfeuer über Land , 
gehackt und das jest gewonnene Feld mit Roggen besä .t 
Im folgenden Jahr kommen Kartoffeln hinein und im 
dritten Hafer. Es ist ein mühsamer Anbau, erstlich der 
steile Abhang, dann das Aufhacken an den Sengestellen und 
das Sammeln der Steine, endlich die Unterbrechung der 
Feldfläche durch die Eichenwurzelstöcke, deren junge Triebe 
oder Loden sorgfältig geschont, ja fogar im dritten Jahr, 
wenn fie etwa tischhoch sind, vielfach zusammengebunden 
werden müssen, auf daß sie sich nicht allzubreit machen. 
Inzwischen sind wieder andere Strecken des Gemeindewaldes 
zelnen Haushaltungen zugewiesenen Aecker. Wo aber die 
Abhänge fanster sind und droben auf der Hochfläche, wo 
Her Boden eine dichtere Grasdecke heg ,t da werden öd 
liegende Gemeindeländereien zur Nußung durch Schiffeln"" 
dusgethanDer Rasen wird dann ausgehoben und aus 
thm und all der "" Räumlichkeit"" zwischen den Erdstücken 
werden Schmodhaufen“ mit großer Mühe aufgebaut: 
Reisig in der Windrichtung mit Durchzug und große Stücke 
Rafen darüber; das wird angezü qualmt sich aus und 
erzeugt viele und fruchtbare Asche. Wer schiffeln geht, ist 
den ganzen Tag von Hause fort und hat sich mit einen 
gewaltigen Butterbrot zu versehen. Darum sagt mann 
der Mösel (wenn man einem Kinde ein besonderse großes 
Aiche Teicht verstiebt, auch Feuersgefahr für den Wald vore 
handen ist und die Wurzelstöcke der Eichen durch den Blut 
hauch leicht eingehen, so duldet die Behörde das eigen 
nur ungern, kann es aber als uralten Gebrauch nicht wohl 
= 115 = 
berbieten wird doch diese Art Wirtschaft schon in einet 
entzöge Ta auch zahlreichen Menschen dadurch Nahrung d 
quenter wäre es id, wenn jede Gemeinde bestinimile Wald 
flächen bleibend in AckerlandAckerland unwandelte unsefte. 
Hände übergabe als Eigentum , aber das wollen die Leute 
nun einmal nicht, sie halten lieber an ihrer altgermanischen 
meinde sich als ein innig miteinander verwachsenes Ganze 
fühlt, wo jeder Bürger gleiche Rechte und gleiche Pflichten 
hat, Wer Gemeindebürger ist, der kann nicht vevarinen, 
wenn er nur ein Paar kräftiger Arme besißt und solche 
TC vobodu od igen lettimlis al misolofoile 
bon Jettimlis of suit and glo mislaite and tifus 
";Geschichten und Erzählungen des Moseltals
181;2;99;99;Ferme wie ein Zeller;NoCategory;NoGroup;Zell;7.18232;50.02918;"Das ganze rechte Moselufer von Bünderich bis Bullay,
also der äußere, weitere Bogen der Mivsel hieß sonst das 
Hamm unddas dort liegende Städtchen Zell demzufolge Bell int 
Sammi, lateinisch Cella in Hammone. Der ummauerte Det 
Häuser, Wachttürme, vor allem das turm und erferreiche 
Schlöß, die Residenz des kurtrierischen Amtmanns, bringen 
das zuwege. Die Zeller galten allezeit als tapfer und als treue 
jenen ebenso kühnen als abenteuerlichen Zug gegen Trier 
unternahm, der seinen Fall und Tod herbeiführte, da wat 
klait weilte außerhalb seines Landes, um Kriegsvölfer und 
Verbündete zu werben, Sidingen aber rückte dem Erzstifte 
immer näher. DamalsDamals zeichneten sichf die Zeller besonders 
dits, indem sieteffünfzig Mann hoch freiwillig threm Erz 
bischofe zu Hilfe zogen und indem sie es vorzugsweise 
waren, die als Vorhut Sickingens Sturm auf Trier ziveeZtired 
lande sprichwörtlich: He staiht ferme, wie ' n Zeller us dem 
Hamm"". Doch ist Zell ein Bild vergangener Größe. Da 
es in dem tiefen Moselbogen liegt, den jedermann auf 
Richtwegen abschneidet, so kommt nur nach Zell, wer dort 
schaft locken. Die Welt hat es vergessen, und obschon 
stolz genug zwei Vorstädte an Zell sich lehnen, oberhalb 
Brandenburg, so genannt nach einem großen Brande 1857, 
und unterhalb Currey, so bilden doch der Hauptort und die 
zwei Vorstädte zusammen nur ein recht bescheidenes Ganze. 
";Geschichten und Erzählungen des Moseltals
182;2;100;100;Was ein Zeller Arzt vom Moselwein hält;NoCategory;NoGroup;NaN;0.0;0.0;"Zwei Moseler Aerzte haben in besondern Schriften den 
Moselwein als Heilmittel gepriesen, der Trarbacher Dr. 
Graff 1821 und der Zeller Dr. Meurer 1866. Letterem 
erscheint der Moselwein als das reine Allheilmittel, nach 
Gicht, Hypochondrie, Wassersucht und doppelte Glieder, 
Diphterie und Hospitalbrand, Typhus und gastrisches Fieber, 
gegen alle Hautkrankheiten und Ausschläge, ja sogar gegen 
das Ausfallen der Haare und gegen Trichinen. Nur allein 
wein ab. Diese Heilwirkungen alle rühren im tiefsten 
Grunde von der Eigenschaft her, die er dem Moselwein vor 
erscheinungen der verschiedenen Nervensysteme, lokalen 
Congestionen und gastrischen Störungen zusammengesetter 
unleidlicher Zustand, wird auch nach ziemlich starken Exzessen 
gebildeten Grade beobachtet, was besonders solchen sehr 
bunden haben."" 
Zum Zweck der abendlichen Erholung seien die leichten 
und anmutigen Moselweine, sagt er, viel passender als 
schwere Weine, da sie auch reichlich genossen, was in heiterer 
geistgehalt den Kopf, noch durch zu viele Säure den Magen 
angreifen. Vor allem aber rät er dem schönen Geschlechte 
den Moselwein an : „Wenn nun doch einmal Kinder,“ sagt er, 
junge Personen uns Weiber trinken wollen und trinken 
sollen, so ist keine Frage, daß diesen zarten Geschöpfen die 
leichten und lieblichen Moselweine am zuträglichsten und 
gesundesten sind, indem sie das leichtbewegliche, sensible und 
sprechen und reizen, wie schwere Weine, sondern eben nur 
spielend und gleichsam freundlich liebkosend auf die zarteste 
und gelindeste Weise ansprechen. "" Man sieht, daß den 
nahe poetisch begeistert. Warum denn auch nicht, sagt doch 
schon ein Vers aus dem Mittelalter : 
Vinum mosellanum 
Est omni tempore sanum, 
zu deutsch: 
Moselwein ist gesunde, 
";Geschichten und Erzählungen des Moseltals
183;2;101;101;Kloster Marienburg;NoCategory;NoGroup;Springiersbach;7.06875;50.02572;"Im Jahr 1127 wurde auf der schmalsten Stelle des 
Bergkammes, der die Mosel zwingt, die große Schleife zu 
machen, das Frauenkloster Marienburg errichtet und unter 
die Aufsicht der Abtei Springiersbach gestellt. Der Punkt 
gesezten Pankte, der in unruhigen Zeitläuften notwendig 
greifer, bald als Verteidiger. Da nun in den häufigen 
Fehden jener Tage bald die Klostergebäude zerstört wurden. 
vents geschmälert wurden, bald die Klosterzucht Schäden 
aufwies, so erwirkte schließlich Richard von Greifenklau eine 
burg mit Kloster Stubben anordnete. Die Nonnen weigerten 
sich des, zumal die Meisterin, Ottilie von Kesselstatt, an
ihrer vornehmen Sippschaft einen Rückhalt, zu haben
glaubte. Man mußte schließlich jeder Konvents-Jonffer
ein ausreichendes Jahrgehalt zubilligen samt Erlaubnis, zu
leben, wo sie wolle. Die Festung jedoch, die der Erzbischof 
auf den Bergrücken legen wollte, kam nicht zu stande, und
so zerfielen die Klostergebäude allgemach. Die gotische
Kapelle, mit Ephen umsponnen schaut noch, als malerische 
Ruine auf die Mosel herunter, die zur Rechten und zur
Linken vorüberfließt.
";Geschichten und Erzählungen des Moseltals
184;2;102;102;Der Schatz im Kloster Marienburg;NoCategory;NoGroup;Marienburg;0.0;0.0;"hang der Marienburg. Da erschienen ihm zwei Nonnen
und winkten ihm, es solle folgen. Das Mädchen folgte 
und ward in ein unterirdisches Gewölbe geführt, wo zwei 
eiserne Kisten standen, und darauf lag eine feurige Schlange,
die hatte ein Schlüsselgebund im Maule. Die Nonnen 
hießen das Mädchen mit seinem Munde das Gebund 
Schlüssel nehmen, dann wäre die eine mit Gold gefüllte 
Kiste sein eigen, aber die andere Kiste müsse es den Armen 
opfern. Zweimal versuchte das Mädchen, das Gebund 
Schlüssel zu nehmen, aber wie es mit dem Gesicht nahe 
kam und in die feurigen Augen der Schlange sah, wich es
jedesmal entsetzt zurück, und dann lief es weg. Die Nonnen
";Geschichten und Erzählungen des Moseltals
185;2;103;103;Die drei Zecher zu Bullay;NoCategory;NoGroup;Limburg an der Lahn;0.0;0.0;"zecht worden. In Begleitung des edlen Ritters Zant von 
Merl besuchte sie im Jahr 1300 der purch gewaltige
Hauptmann zu Limburg an der Lahn. Der wollte sich 
brüsten, hob also ein volles Ohmfaß in die Höhe und trank
aus dem Spundloch. Das konnten die beiden Heimburger
nicht ansehen, der eine war von Neef, der andere von 
Aldegund, es schien ihnen gegen die Moselerehre, daß ein 
Fremder die Einheimischen also aussteche, drum schwangen 
sie rasch ein jeder gleichfalls solch ein Ohmfaß in die Höhe 
und ließen zum Spundloch den Wein in die Kehle strömen, 
I die drei Zecher, der eine auf das Wohl der Aebtissin von 
der Marienburg, der andere auf den Kurfürsten und der 
dritte auf den römischen Kaiser deutscher Nation. 
";Geschichten und Erzählungen des Moseltals
186;2;104;104;Die Burg Arras im Alfthal;NoCategory;NoGroup;Arras;7.10583;50.05264;"Ilich kahlen Berg geschlossen, der sich kulissenartig quer vor 
das Thal schiebt, da wo der Uesbach in die Alf fällt. Die 
Höhe krönt ein mächtiger Turm, der lezte Rest der Burg 
Hunnenscharen vorbei, alles um sich her verwüstend. Im 
Thal der Alf hauste aber ein tapferer Köhler, der hatte 
sammen. Es gelang ihnen, viele Hunnen zu erschlagen 
I und den Rest in die Flucht zu treiben. Der Pfalzgraf 
schlug den Köhler und seine zwölf tapfern Söhne zu Rittern, 
und der Erzbischof Ruotbert von Trier erbaute ihnen die 
Burg Arras, die Stammburg eines ritterlichen Geschlechtes, 
das in seinem Wappen die sogenannten Spizwecke führte, 
Abbilder der länglichrunden Ungarnschilde. 
";Geschichten und Erzählungen des Moseltals
187;2;105;105;Zwei Sagen von Bertrich;NoCategory;NoGroup;Bertrich;7.03333;50.06667;"Geht man das Alfbachthal hinauf und folgt dann der 
Landstraße, die alsbald in das lesbachthal einbiegt, so 
kommt man in zwei Stunden nach Bad Bertrich, wo eine 
quelle aus einem Brunnen quillt, den schon die Römer in 
den Fels gehauen haben. Eine zweite Quelle wird auch 
schon seit 400 Jahren zu Heilzwecken benut. Man nennt 
Bertrich auch das milde Karlsbad. 
Oberhalb der Stelle, wo die Quelle jest gefaßt ist, 
befindet sich in der ""1 Sandrutsch"" eine Höhle, worin nach 
der Sage der Einsiedler Berterich gewohnt hat. Er war 
von Gicht geplagt, und da er die warme Quelle gefunden, 
versuchte er durch Baden in derselben sich von seinem Uebel 
sundete, erzählte er andern von der Heilkraft der Quelle, 
und von der Zeit an kamen die Preßhaften und Siechen 
in Scharen herbei. 
Am Schnapsberg in der Nähe von Bertrich hat man 
oft in der Nacht ein Feuerchen brennen sehen. Zwei 
Männer aus Wittlich brachten eine Glücksrute an die Stelle 
irdische Schäße verborgen sein müßten. Sie gruben nach 
stoßen, da rief der Müller aus der benachbarten Mühle 
ihnen zu: „Heda, was macht ihr da?"" und alles 
war verschwunden, und die Stelle konnten sie auch nicht 
wiederfinden. 
";Geschichten und Erzählungen des Moseltals
188;2;106;106;Das Mannethal an der Entersburg bei Bertrich;NoCategory;NoGroup;Entersburg;0.0;0.0;"Am Uesbach, oberhalb des Bades Vertrich, liegen auf 
waldiger Höhe die Trümmer der Entersburg, eines schlimmen 
Räubernestes. Die Sage erzählt, daß man eines Tages 
störer zu strafen ; als man die Burg eine zeitlang belagert 
hatte, gingen den Eingeschlossenen die Lebensmittel aus, 
da erscheint auf der Ringmauer die Burgfrau und bittet 
um Erbarmen. Ihr Eheherr sei willens, auf Gnade und 
Ungnade sich zu ergeben und stelle nur die Bedingung, daß 
keiten und Kleinoden, als sie in einer Manne, so nennt 
man an der Mosel die großen Tragkörbe, auf dem Kopf zu 
tragen vermöge. Gerne willigt man ein und läßt alsbald 
die Burgfrau mit ihrer Manne heraus, dann stürmt man 
durch das offene Thor und nimmt die Besaßung gefangen, 
nur des Burgherrn selber konnte man nicht habhaft werden: 
ausgetragen. Noch heute heißt darum das Thal am Fuße: 
der Entersburg das Mannethal. 
";Geschichten und Erzählungen des Moseltals
189;2;107;107;Legende von dem Bau der Neefer Kapelle;NoCategory;NoGroup;Neef;7.13333;50.1;"Das Kirchlein zu Neef steht nicht unten im Thal, 
sondern thront hoch oben auf steiler Bergeshöh. Neber 
seine Erbauung gibt es folgende Legende : 
Die Kapelle zu Neef war morsch und zerfallen, drum 
ward ein Neubau beschlossen. Die daselbst eingepfarrte 
Gemeinde waren arme Winzer, und man sammelte deshalb 
ringsumher milde Gaben. Die Klosterfrauen zu Stubben 
hatten Geld gespendet, andere Leute Holz und Steine. Jeden 
Morgen aber waren die Bausteine verschwunden und lagen 
samkeit der Bauleute und auf das frevelhafte Beginnen 
gottloser Menschen, die diesen Schabernak spielten, aber es 
half nichts, andern Tags lagen Holz und Steine doch 
wieder oben. Und wie er selber die folgende Nacht Wache 
hielt, da sah er Engel herniederschweben, die trugen wie 
der Sturmwind die Baustoffe nach oben. Da schauerte 
seine Seele, weil er ein Wunder erblickt hatte, und man 
folgte dem himmlischen Zeichen und baute das Kirchlein 
oben an den Felsenhang. Da steht es noch hente. 
";Geschichten und Erzählungen des Moseltals
190;2;108;108;Kloster Stubben;NoCategory;NoGroup;Bremm;7.11667;50.1;"Gerade da, wo die Mosel um die scharfe Felsenecke 
gegenüber Bremm herumlenkt, liegt auf einer Insel, die 
aber jest mit dem rechten Ufer zusammenhängt, die Ruine 
des Frauenklosters Stubben ; zwischen hohem Gras und 
Weiden ragen die von spizbogigen leeren Fensterhöhlen 
kirche gen Himmel, mehr gespenstisch als malerisch. 
Alles Holzwerkes und Eisens ist das Gemäuer beraubt, 
bannten Nachtigallen scheinen nicht mehr hier zu nisten. 
Anno 1136 hat Egilolf, ein reicher Laie, zu Ehren des 
Heiligen Nikolaus dies Kloster gestiftet, und seine Tochter 
Gisela ward die erste Aebtissin. 
Eine freilich sehr späte Sage fügt hinzu, Gisela habe 
deshalb den Schleier genommen, weil ihr Verlobter vor 
ihren Augen in der Mosel ertrunken sei. Die Schwestern 
folgten der Augustinerregel, und ihre Einkünfte mehrten 
sich so, daß ihre Zahl auf hundert beschränkt wurde, also 
eine ungewöhnlich stattliche Zahl von Insassen. Das 
fürst in ein freies adeliges Damenstift, da die Klosterzucht 
doch gänzlich dahin war und nur Hader die gottgeweihten 
Räume erfüllte. In der Franzosenzeit ward das Kloster 
mauern der Kirche abgebrochen. 
";Geschichten und Erzählungen des Moseltals
191;2;109;109;Das Beutestück des Kreuzritters zu Stubben;NoCategory;NoGroup;Stubben;0.0;0.0;"Das Kloster Stubben ist daran schuld, daß ein Kleinod 
von unschäzbarem Werte bis auf unsere Tage gelangt ist. 
Das ist so gekommen : In der ersten Blütezeit des Klosters 
nahmen dort adelige Jungfrauen aus Uelmen bei Kochem 
den Schleier. Ein Verwandter von ihnen, der Ritter Heinrich 
von Uelmen, machte als Kreuzritter jenen Zug mit,der anstatt 
nach Jerusalem gen Konstantinopel führte und 1204 mit 
dessen Einnahme endete. Damals hausten die Christen 
in der christlichen Hauptstadt des oströmischen Kaiserreichs 
ärger, wie die Heiden: sie zerschlugen die herrlichsten ehernen 
Bildsäulen aus dem Altertum, um Münzen daraus zu 
schlagen, sie raubten die kaiserlichen Paläste aus, wo seit 
Logiens te rijen die Gräber, astfund ihotten dorther und 
zeit. Auch Heinrich von Uelmentam beutebeladen zur 
Heimat zurück und schenkte, antele Klöster und Kirchen 
den heiligen Raub. Das beste befam aber Kloster Stubben 
und zwar ein aus der Sophienkirche genommenes hölzernes 
griechisches Doppelkreuz, aus dem Holze des Kreuzes Christi 
goldete Silberplatte eingelassen die in Schmelzfarben mit 
dreißig Engeln kunstvoll perziert ist . Die einzelnen Engel 
find die Deckel kleiner Kästchen, deren jedes eine Reliquie 
enthält, in kleinen Gefäßen aus Bergkristall, Gold und 
teil eines etwa 48 Centimeter hohen und 25 Centimeter 
platte ist, mit Bildwerk in Schmelzfarben und Goldfiligran 
hundert kostbar1 gefaßten Perlen, Smaragden, Saphiren, 
Rubinen und anderem Edelgestein. 
Auch griechische Inschriften sind vorhanden, woraus 
hervorgeht, daß um das Jahr 950 die griechischen Kaiser 
Konstantin IX. Porphyrogenitus und sein Sohn Romanos II. 
dies Kreuz gestiftet haben aus Dankbarkeit für erfochtene 
Siege. Damals war die Großfürstin Olga von Rußland 
schat und von da mit dem Stabe Petri in den Domschatz
zu Limburg.
";Geschichten und Erzählungen des Moseltals
192;2;110;110;Eller und Ediger;NoCategory;NoGroup;Eller;7.15;50.11667;"Zu den ältesten Moselorten gehören Eller und Ediger : 
sie waren fränkischer Kronbesib, bereits König Dagobert 
verschenkte hier liegende Güter und Rechte an die Speierer 
Kirche, und auch die Abteien Steinfeld und Himmerode in 
der Eifel hatten schon im tiefen Mittelalter hier Besizungen. 
bischofes, waren die Herrn von Isenburg, die ihr Amt 
liehen hatten. Von hier aus führen über den Berg nähere 
schleife abschneidend. Die Orte sind ein Paradies für 
romantisch angehauchte Landschaftsmaler, denn die alten, 
hohen Giebelhäuser, der Eckturm in der halbverfallenen, 
bögen, die gewaltigen Kamine, die geschnitten Erker und 
Holzhäuser, das Rathaus mit merkwürdigen Darstellungen. 
am Giebel, eine Rochuskapelle von 1420, die jest Scheune 
ist, die von zwei Säulen getragene Kirchenhalle, die über 
den Orten thronende, zerstörte Kreuzkapelle, dann wieder 
die Felsmassen an der Mündung des Ellerbaches, die sich 
so kühn schwingende Mosel, überspannt von der Eisenbrücke 
der Eisenbahn, die bei Eller aus dem mächtigen, über 
und nur flüchtig die Mosel grüßt, um sofort wieder jenseits 
des Stromes im Petersbergtunnel zu verschwinden, das 
alles gibt eine Bilderfülle von so wechselndem Reiz, wie 
selbst die Mosel es selten bietet. 
";Geschichten und Erzählungen des Moseltals
193;2;111;111;Die Einsiedelei bei Leimen;NoCategory;NoGroup;Ediger;7.16667;50.1;"Dicht unterhalb Ediger schließt sich Leimen an, jest 
verfallenen viereckigen Burgturm aus dem Mittelalter, und 
Leimen gegenüber erhebt sich aus dem Grün des bewaldeten 
Berghanges das Getrümmer einer Einsiedelei, genannt 
Udos oder Haarigs Klause, nach dem langbärtigen Eremiten, 
der zuleht hier gehauft hat. Die Legende berichtet, daß 
zur Zeit des Erzbischofs Egilbert ein uralter Einsiedler 
rittern auf dem Hunsrück, Gefangene zu lösen, oft auch im 
Winter zu entfernten Burgen und Klöstern, daß armen 
Zinspflichtigen Zehnten oder Beede erlassen werde. Eines 
Morgens läuteten die Glocken ringsum von selber, und 
eilten, lag der gute Vater tot auf seinem Lager. Er ward 
im Kloster Stubben beigeseßt, aber seine Leiche zeigte nach 
sechs Tagen noch keine Spuren der Verweiung. 
";Geschichten und Erzählungen des Moseltals
194;2;112;112;Senheim und Senhals;NoCategory;NoGroup;Senheim;7.21667;50.08333;"Senheim und Senhals liegen sich gegenüber, es waren 
Römerniederlassungen, wie Funde alter Gräber, Münzen 
und Mauerwerks darthun. Hier war zwischen Koblenz und 
Trier der bequemste Uebergangspunkt vom Rhein her zur 
Eifel, darum hatte die Gegend allezeit viel zu leiden von 
Truppendurchmärschen. Merkwürdig ist, daß diese beiden Orte 
heimische Drittel uraltes Lehen der Herzöge von Cleve und 
ging das clevische Besizrecht, als im Jahre 1618 Cleve an 
Brandenburg kam, auf den Kurfürsten von Brandenburg 
über. Erst 1783 hat Friedrich der Große seine Rechte 
freiwillig aufgegeben und dafür Rechte auf drei andere 
sponheimische Dörfer sich übertragen lassen. 
";Geschichten und Erzählungen des Moseltals
