sagenid;werkid;sagennummerimwerk;titel;sagebkategorie;sagengruppe;ortschaft;longitude;latitude;volltext;buchtitel
629;4;97;Graf Hugos Buße;NoCategorie;NoGroup;Egisheim;7.30052876111;48.0371183049;"Graf Hugos Buße. Eine Stunde südwärts von Colmar liegt das Städtchen Egisheim, also genannt von dem einst in der Mitte desselben stehenden Schlosse, welches Graf Eberhard, ein Enkel des Herzogs Attich, im achten Jahrhundert erbaut hatte. Auf dem Berge, an dessen Fuße sich das Städtchen hinzieht, dem badischen Gebirgszuge Kaiserstuhl gegenüber, ragen die drei zertrümmerten empor, einst, wie Egisheim selbst, ein Besigtum der, Grafenfamilie. und Geschwisterkind des Kaisers Konrad, des Saliers, mit seiner Gemahlin Heilwig, der einzigen Tochter des Grafen von Dagsburg. Dieselbe hatte ihm nach und nach drei Knaben und fünf Mädchen geboren. Sie starb, sowie ihr ältester und jüngster Sohn. Es blieben nur noch die Töchter nebst dem mittleren Knaben Bruno am Leben. Eines Abends klopfte ein altes Weib, eine Wahrsagerin, an der Schloßpforte und verlangte vor Hugo geführt zu werden, welchem sie die Zukunft offenbaren wolle. Der Graf ließ es geschehen, und sie verkündete ihm nun, daß, obgleich er selbst ein mächtiger und weitgebietender Herr im Lande sei, sein Söhnlein Bruno doch noch mächtiger und größer sein würde, so daß er, sein Vater, ihm den Staub von den Füßen küssen würde. Hugo versank in düstere Gedanken über die Worte des Weibes und glaubte nicht anders, als Bruno werde ihm einst die Herrschaft entreißen und ihn vielleicht im Verließze schmachten Lassen, wenn nicht gar aus dem Leben schaffen wollen. Mehrere Tage verschloß er seinen Trübsinn im Herzen, bis derselbe endlich in Verzweiflung und in Groll gegen sein einziges Söhnlein ausbrach. Da ließ er seinen Jäger rufen, bot ihm Gold und befahl ihm, den jungen Bruno mit sich in den Wald zu nehmen und ihm, wenn er sich's nicht versehe, einen Pfeil durchs Herz zu schießen ; denn es sei ihm von der Wahrsagerin prophezeit, er werde einst, wenn er erwachsen, seiner Kindespflicht so sehr vergessen, daß er ihn um Herrschaft und Besißtümer bringen und zu seinem Knecht machen werde, der ihm den Staub von den Füßen küssen solle. Er wolle lieber gar keinen Sohn haben, als einen, der sich gegen seinen Vater empörte. Zum Zeichen, daß er seinen Befehl vollbracht, müsse er ihm Brunos blutiges Herz bringen. Der Jäger versprach des Herrn Willen zu thun und als er Abends vom Walde zurückkam, wohin ihm der muntere Knabe gerne gefolgt war, brachte er dem trübsinnigen Vater ein blutiges, von einem Pfeil durchschossenes Herz. Augenblicklich schien Hugo beruhigt; allein bald erwachte sein. Gewissen. Er fand an nichts mehr Freude; fühlte er sich doch jezt nicht nur ohne männliche Nachkommen, sondern mußte sich noch als Mörder seines unschuldigen Knaben anklagen. Endlich brach ihm das Herz. Er ließ den Burgpfaffen rufen, gestand ihm sein Verbrechen und verlangte von ihm die schwerste Buße, damit er Ruhe fände auf Erden und seines ewigen Heils nicht verlustig ginge. Der Priester hörte die Erzählung der schaudervollen That seines reuevollen und gebeugten Gebieters an; allein, er erklärte legen; die Unthat sei so groß, daß er nur vom Papste selber Absolution erhalten könne. Hugo war zu Allem willig Obgleich es mitten im Winter gleitung über das Alpengebirge nach Rom e. D r damalige Papst war Leo IX. Er warf sich ihm zu Füßen und gestand ihm in seiner furchtbaren Seelenangst das schwere Verbrechen. blicke. Dann hob er den greifen, bußfertigen Sünder auf und sagte: „Der Heiland ist für alle Sünder gestorben ; auch du sollst Gnade vor ihm finden; Gnade, wie sie nur Wenigen zu Teil hat sich sein erbarmt. Dein Jäger hatte den Knaben, dessen Herz er durchbohren sollte, lieb ; er brachte dir, statt des seinigen, das Herz eines erschossenen Rehbocks und ließ ihn unter Gottes Beistand in Freiheit dahinziehen. Gute Menschen nahmen sich seiner an und ließen ihn unterrichten ; er wurde Priester, Bischof und -"", indem er dem erstaunten Hugo in die Arme sank Hugo hatte Mühe, seine Sinne zu fassen. Sein Glück war unanssprechlich. Er blieb noch einige Wochen bei seinem Sohne und kehrte sodann mit seinem Segen nach Egisheim zurück, wo er die lezten Jahre seines Lebens im Gebet und Wohlthun gegen Arme und Notleidende zubrachte. ";Die Sagen des Elsasses. Erster Teil. Die Sagen des Ober-Elsass
630;4;98;Bruno von Egisheim;NoCategorie;NoGroup;Egisheim;7.30052876111;48.0371183049;Bruno von Egisheim. Bruno von Egisheim war gleich bei seiner Geburt als ein Gottgeweihter bezeichnet worden: er trug auf seiner Haut drei rote Krenze. Nachdem er von seinem fünften Jahre an von Berthold, suche auf das Schloß seiner Väter zurückkehren. Müde von der langen Wanderung legte er sich unterwegs aufs Moos unter einem Baum nieder und schlief ein. Da schlich sich der Böse in Gestalt einer riesenmäßigen Kröte herbei und spie sein Gift auf keit ärgerlich war. Schmerzlich getroffen und von einem tötlichen. Geschwüre bedeckt, sprang Bruno auf und seufzte : „Herr Gott, Benedikt, berührte seine Wange mit dem Kruzifig, und dieselbe ward alsobald heil. Dankbar fiel Bruno auf die Knie nieder und gelobte in ein Kloster zu gehen und sein Leben lang Gott zu dienen. ;Die Sagen des Elsasses. Erster Teil. Die Sagen des Ober-Elsass
631;4;99;Die Erscheinung in Pfeffels Garten;NoCategorie;NoGroup;Colmar;7.38468690323;48.1099405789;"Die Erscheinung in Pfeffels Garten. wollte nie über einen gewissen Flecken im Hausgarten gehen, auf dem seine Kameraden ruhig spielten. Diese wußten nicht warum und zogen es einmal mit Gewalt dahin ; da sträubten sich ihm die Haare empor, und kalter Schweiß brach aus seinem Leibe. Wie der Knabe von der Ohnmacht endlich zu sich fam, wurde er um die Ursache befragt, wollte lange nichts gestehen, endlich auf vieles Zureden sagte er : „ Es liegt an der Stelle ein Mensch begraben, dessen Hände so und so liegen, dessen Beine so und so gestellt sind (welches er alles genan beschrieb), und am Finger der einen Hand hat er einen Ring. "" Man grub nach, der Plaß war mit Gras bewachsen, und drei Fuß unter der Erde tief fand sich ein Gerippe in der beschriebenen Lage, und am benannten Finger ein Ring. Man beerdigte es ordentlich, und seitdem ging der Knabe, dem man weder davon noch vom Ausgraben das mindeste gesagt, ruhig auf den Flecken. Dieses Kind hatte die Eigenschaft, daß es an dem Ort, wo Tote lagen, immer ihre ganze Gestalt in Dünsten aufsteigen sah und in allem erkannte. Der vielen schrecklichen Erscheinungen wegen härmte es sich ab und verzehrte schnell sein Leben. demie in Colmar als Direktor vorstand, wurde einstmals ein stelle in diesem Institut berufen. Pfeffel war gewohnt, täglich einen kleinen Spaziergang in seinem Garten zu machen, und zwar, wegen seiner Blindheit, am Arme eines der Professoren, stände unterhielt. Die Reihe, ihn zu begleiten, kam nun auch an den gedachten Lehrer. Allein Pfeffel bemerkte, daß dieser den Weg abkürzte und nicht wie die andern mit ihm bis an die Mauer am Ende des Gartens ging. Er fragte seinen Begleiter um die Ursache, und als dessen Entschuldigung ihm nicht genügte, er sogar Aengstlichkeit in seinem Tone wahrnahm, drang er um so lebhafter in ihn. Jezt gestand der Fremde, daß es ihm schauerlich sei, bis an die Mauer zu gehen; denn er sehe dort eine Schattengestalt in liegender Stellung einige Schritte über dem Boden schweben. Pfeffel hielt es für Täuschung, wollte jenen zu dem Gange nötigen, aber umsonst. Man rief Andere herbei, die aber nichts erblicken konnten Endlich. ward eine Nachgrabung auf diesem Plage beschlossen, und man fand ein weibliches Gerippe. Als dasselbe anderswohin beerdigt war, erklärte der Seher, daß die Schattengestalt verschwunden sei, und er sie auch über der neuen Ruhestätte des Körpers nicht gewahre. ";Die Sagen des Elsasses. Erster Teil. Die Sagen des Ober-Elsass
632;4;100;Die Erscheinung im Waschhause;NoCategorie;NoGroup;Colmar;7.38468690323;48.1099405789;"Die Erscheinung im Waschhause. In einem Hause in Colmar lebten zwei Schwestern, von welchen die eine sehr geizig war, das Gesinde hart hielt und die Armen schnöde von sich wies. Sie starb. Aber nach ihrem Tode war sie im Grabe nicht ruhig und muß noch jezt im Hause umgehen. Die sie überlebende Schwester hatte einst Wäsche, wobei sie Wäscherinnen beschäftigte, die sie früher nie im Dienste gehabt. Da geschah es, daß dieselben die ganze Nacht hindurch im Bauch-"" hause"" wuschen. Plößlich hörten sie Schritte auf der Treppe. Die Thüre ging auf, und eine blasse Frau in weißem Anzug stellte sich regungslos unter dieselbe. Die Wäscherinnen kam ein schwand alsobald. gebenheit erzählten, erschrack dieselbe und sagte seufzend : Ach, das war meine Schwester wieder. "" ";Die Sagen des Elsasses. Erster Teil. Die Sagen des Ober-Elsass
633;4;101;Die gespenstische Milchfrau;NoCategorie;NoGroup;Colmar;7.38468690323;48.1099405789;Die gespenstische Milchfrau. welches einst das Gefolge Rudolfs von Habsburg bewohnte, wenn er in die Stadt kam. Der Habsburger Löwe ist noch am Brunnen im Hofe zu sehen, sowie auf der rechten Seite des Eingangs. figsten will man eine Milchfrau sehen, welche bei Lebzeiten die Milch verfälscht hatte. Sie kommt nun manchmal mit einem Gefäße an den Brunnen, um Wasser darin zu schöpfen. ;Die Sagen des Elsasses. Erster Teil. Die Sagen des Ober-Elsass
634;4;102;Das Nachtkalb;NoCategorie;NoGroup;Colmar;7.38468690323;48.1099405789;Das Nachtkalb. Das Colmarer Stadtgespenst heißt Nachtkalb. Es geht besonders in der Schlüsselgasse um. Oft liegt es im Schatten der Häuser und schnauft schwer und unheimlich und trabt den Leuten nach, wenn sie spät nach Hause gehen. Wasche in Lauge einlegen, kommt oft bei Geiler von Kaisersberg und den gleichzeitigen Schriftstellern des Elsasses und Süddeutschlands vor. Einer hörte das Nachtkalb einmal schnaufen und hätte es gern gesehen. Er wohnte in einem kleinen Dachzimmer und selbe so mächtig an, daß er ihn so lange nicht hereinbrachte, bis die Sonne an den Himmel kam. ;Die Sagen des Elsasses. Erster Teil. Die Sagen des Ober-Elsass
635;4;103;Warum die Colmarer Knöpfler heißen;NoCategorie;NoGroup;Colmar;7.38468690323;48.1099405789;"Warum die Colmarer Knöpfler heißen. In Colmar lebte zur Zeit ein Schultheiß, welcher sich stets genau zu der von ihm für die Ratsversammlung bestellten Stunde im Sigungssaale einfand ; allein oft mußte er lange auf die übrigen Mitglieder warten. Dies ärgerte ihn am Ende, und, da er dem Stadthause gegenüber wohnte, so gebot er dem Weibel, sich in Zukunft vor die Thüre desselben zu stellen und ihm von Zeit zu Zeit durch Berührung und Abzählung der Knöpfe an seiner bunten Amtsmontur die Zahl der anwesenden Ratsherren zu bezeichnen. Man lachte über diese eigentümliche Weise des Schultheißen, selben ging der Scherzname Knöpfler auf sämtliche Bewohner der Stadt über. ";Die Sagen des Elsasses. Erster Teil. Die Sagen des Ober-Elsass
636;4;104;Die Kornmutter;NoCategorie;NoGroup;Heiligkreuz bei Colmar;0.0;0.0;"Die Kornmutter. · Zu Heilig Kreuz, bei Colmar, spricht man von einer wilden Frau, die in den Kornfeldern haust. Man schreckt die Kinder damit, die immer mit auf's Feld wollen, indem man zu Man spricht auch von einem andern Wesen, das die einen "" Schuh"" andere [ „ Ferse""] nennen. Bei der Morgendämmerung braust es, gleich der Windsbraut, durch die Aehren. ";Die Sagen des Elsasses. Erster Teil. Die Sagen des Ober-Elsass
637;4;105;Frau Faste;NoCategorie;NoGroup;Heiligkreuz bei Colmar;0.0;0.0;"Frau Faste.abend etliche Spinnerinnen in einer Kunkelstube bis um zehn Uhr aufgeblieben. Nachdem die Glocke ausgeschlagen hatte, „ klopperte"" jemand draußen am Fenster und als aufgethan wurde, war es Fran Faste, die ganz zornig drei Spulen ins Zimmer warf und sagte: „Wenn die bis zwölfe nicht voll gesponnen sind, wird es Ein junges Mädchen war gleich besonnen . Es nahm die drei Spulen, umwand sie mit Werg und spann einige Reischen darüber. Es war damit gleich fertig und stellte sie vor's Fenster. Als nun um zwölf Uhr Frau Faste kam und die Spulen sah, schüttelte sie den Kopf und sagte mürrisch : „ Daß du recht Die Frau Faste wirst auch den Wascherinnen die Zuber um, wenn sie in einer Fronfastnacht „bauchen“. ";Die Sagen des Elsasses. Erster Teil. Die Sagen des Ober-Elsass
638;4;106;Die wilde Jagd bei Heilig-Kreuz;NoCategorie;NoGroup;Heiligkreuz bei Colmar;0.0;0.0;"Die wilde Jagd bei Heilig-Kreuz. Das „ Nachtgejage"" kommt gewöhnlich vom „ Sengenwald"", jagt den Kantonen Grüt-le-Haut und Gleiß zu und verhallt im jage über sich hinbrausen und unterschied deutlich die mit starker Stimme gerufenen Worte: Eilt Euch, schon bellt der Hund von Marbach (die Glocke des Klosters Marbach) . ";Die Sagen des Elsasses. Erster Teil. Die Sagen des Ober-Elsass
639;4;107;Der Hexenzug in der Hardt;NoCategorie;NoGroup;Hettenschlag bei Neubreisach;0.0;0.0;Der Hexenzug in der Hardt.Der Herenzug geht an bei Hettenschlag , die große felden hindurch. Ma en rkennt ihn genau an den leeren Plägen, hindert nachfahren könnte, da kein Baum darauf wächst.¹ In der Heilig Kreuzer Haard befindet sich eine ähnliche Haide der, Hexenplan genannt. ;Die Sagen des Elsasses. Erster Teil. Die Sagen des Ober-Elsass
640;4;108;Das Bruderhäuschen bei Widensolen;NoCategorie;NoGroup;Widensolen bei Neubreisach;0.0;0.0;"Das Bruderhäuschen bei Widensolen. tum verdorrte ; Menschen und Vieh verschmachteten. Dastieß ein Kapuziner, der durch den Kastenwald gewandert kam, seinen Stab in die Erde, und es floß eine ergiebige, frische Quelle heraus. Er baute daselbst eine Kapelle und versah dieselbe mit einigen seiner Ordensbrüder; die heilsame Kraft des Wassers erhob sie bald zu einem sehr besuchten Wallfahrtsorte, der unter dem Namen Bruderhäuschen weit und breit bekannt ist. derhäuschens folgender : Ein Graf, dessen Geschlecht unbekannt, glaubte an der Treue , seiner Ehefrau zweifeln zu müssen. Er führte dieselbe einst an eine Stelle des Kastenwaldes und wollte durch ein Zeichen des Himmels ihre Gesinnung gegen ihn erkennen. „Ist das Schwert, das ich hier in den Boden stoße, mit Erde bedeckt, wenn ich es herausziehe, so ist mir deine Treue bewährt; ist es aber feucht, gestoßen, floß alsbald eine Quelle heraus. Da erkannte der Graf die Falschheit seiner Gattin, verließ sie und zog in ein fremdes Land. Später bauten Kapuziner eine Kapelle an den Ort und fallen und getötet. Seitdem steht die Kapelle, das Bruderhäuschen, leer. Das Glöcklein derselben wurde in die Kirche von Widensolen gebracht, wo es sich noch jezt befindet. Die Wallfahrt dauert noch fort, und das Wasser gilt für heilsam gegen Hautkrankheiten. Am Waldsaume, unweit des Bruderhäuschens, sollen sich terndem Trompetenklang auf und niederreiten . ";Die Sagen des Elsasses. Erster Teil. Die Sagen des Ober-Elsass
641;4;109;Der Riese im Kastenwald;NoCategorie;NoGroup;Andolsheim;7.43654259206;48.0652206217;Der Riese im Kastenwald.Im Kastenwald, bei Andolsheim befinden sich sieben. Erdhügel, welche einem ungeheuern Riesen zur Gruft dienen. Derselbe verfolgt oft die Leute, obgleich er ihnen unsichtbar bleibt, und erregt ein furchtbares Rauschen und Getöse in den Büschen und Bäumen. ;Die Sagen des Elsasses. Erster Teil. Die Sagen des Ober-Elsass
642;4;110;Warum der Logelbach zur Gemeinde Winzenheim gehört;NoCategorie;NoGroup;Logelbach bei Colmar;0.0;0.0;Warum der Logelbach zur Gemeinde Winzenheim gehört.mar, war früher sehr ausgedehnt und erstreckte sich bis zu den Gemeinden Türkheim und Winzenheim. Da starb einst in Folge einer ansteckenden Krankheit die ganze weibliche Bevölkerung aus, sowie ein großer Teil der männlichen. Die überlebenden Jünglinge und Männer wandten sich nun an die Türkheimer Jungfrauen, um mit ihnen neue Heiratsverträge abzuschließen. Sie wurden hört. Sie gaben nun aus Dankbarkeit ihr reiches Gemeindegut an Winzenheim ab, zu welchem der Logelbach noch jezt gehört. ;Die Sagen des Elsasses. Erster Teil. Die Sagen des Ober-Elsass
643;4;111;Die weiße Frau von Pflixburg;NoCategorie;NoGroup;Winzenheim;7.50786446733;48.6578223701;"Die weiße Frau von Pflixburg.Vor einigen Jahren wollte eine Frau von Walbach , im Münsterthale, auf eine Wallfahrt gehen, um ein Gelübde zu er= füllen. Sie erwachte mitten in der Nacht; da sie aber den hellen licht hielt, so stand sie auf und machte sich reisefertig. Obgleich sie nun bald ihres Irrtums gewahr wurde, trat sie doch , da sie einmal angekleidet war, ihre Wallfahrt an. Als sie in die Nähe des auf der entgegengesezten Seite des Thales gelegenen Schlosses Pfligburg kam, hörte sie eine feine gekleidete Frau den Berg herabkommen. Dieselbe trat bis hart an den Saum des Waldes, an welchem sich der Weg hinzieht, kehrte aber sodann um und stieg laut weinend wieder zum Schlosse hinauf. ";Die Sagen des Elsasses. Erster Teil. Die Sagen des Ober-Elsass
644;4;112;Die Wallfahrt zum Waldbruderkreuz am Grabe des heiligen Ignatius;NoCategorie;NoGroup;Zimmerbach;7.23005041952;48.0745599556;Die Wallfahrt zum Waldbruderkreuz am Grabe des heiligen Ignatius.Hinter Zimmerbach im Münsterthale liegt ein enges Thälchen, das Bruderthal geheißen, in welchem eine kleine Kapelle steht, die unter dem Namen Waldbruderkreuz in der Umgegend bekannt ist. Inmitten der umliegenden Steine befindet sich ein steinerner Grabdeckel, unter welchem die Reste des heiligen Ignatius ruhen sollen. meindebanne liege. Allein troß aller angewandten Mühe und Anstrengung konnten sie den Stein nicht von der Stelle bringen, da der Heilige nicht in seiner Ruhe gestört werden will, an dem Orte haftet und denselben durch viele Heilungen und Wunder als seine Grabstätte bestätigt hat. Jeden Freitag kommen Gliederkranke aus der Nähe und Ferne dorthin, um zu beten und um Erleichterung und Genesung von ihren Leiden zu flehen. ;Die Sagen des Elsasses. Erster Teil. Die Sagen des Ober-Elsass
645;4;113;Die Entstehung des Bades Sulzbach;NoCategorie;NoGroup;Sulzbach;7.20442898654;48.0284078615;"Die Entstehung des Bades Sulzbach. feldwaldes , unfern des Ortes, wo später das Dorf Sulz= bach erbaut wurde. Sein Vieh war im besten Stande; vor Allem aber gedich eine Kuh von schönem Wuchse und reinlich glänzendem Felle, die ihm deswegen auch besonders lieb war. Es fiel ihm auf, daß jedesmal, wenn sich die andern Kühe nach dem Weiden niedergelegt hatten, die Lieblingskuh noch in den Wald ging und sodann nach kurzer Frist wieder in muntern Sprüngen zurückkehrte, um sich zu den übrigen zu legen . Eines Tages folgte er ihr und sah, wie sie mit gierigen Zügen an einem Wässerlein trank, das aus einem Felsen hervorsprudelte, dessen zerbröckeltes Gestein von braungelber Rostfarbe überzogen Er schöpfte sich ebenfalls einen Trunk aus der Quelle, deren Wasser ihm säuerlich, aber sehr kräftig vorkam. Die Kunde von diesem erquickenden Borne drang bald in's ganze Thal. Man faßte denselben in ein Becken, und so entstand das im vorigen Jahrhundert besonders und seit einigen Jahren wieder zahlreich besuchte Bad Sulzbach. ";Die Sagen des Elsasses. Erster Teil. Die Sagen des Ober-Elsass
646;4;114;Die Zwerge auf dem Kerbholz;NoCategorie;NoGroup;Sulzern;7.09256896947;48.0828918874;"Die Zwerge auf dem Kerbholz. Nordwestlich von Sulzern, im Kleinthal, erhebt sich das Kerbholz, ein Berg, dessen First mit gewürzigen Weidekräutern übersäet ist. In den zahlreichen Melkereien werden die trefflichen Münsterkäse bereitet, die weithin verschickt werden. Daselbst wohnen die Melker mit ihrem Vieh vom ersten Mai jedes Jahres bis zum letzten Septembertage, wo sie dann wieder ins Thal herabziehen und ihre Herden überwintern. Jedoch stehen während dieser Zeit die Melkereien nicht verlassen; denn die rüstigen Zwerge, welche im Berge hausen, kommen dann hervor, verteilen reiten noch viel schmackhaftigere Käse, als die besten Melker es zu thun vermöchten. Oft steigen sie dann des Nachts über den frachenden Schnee ins Thal herab und suchen die Armen in den Hütten auf, welchen sie unbemerkt frische Butter und treffliche Käsbrode auf den Tisch legen. ";Die Sagen des Elsasses. Erster Teil. Die Sagen des Ober-Elsass
